#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5188174	5080028	97.92	5883	0.11	2147	0.04	14221	0.27	85895	1.66
Ecoli	5188174	5188129	100.00	0	0.00	0	0.00	21	0.00	24	0.00
PhiX	5188174	5188174	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5188174	5188113	100.00	0	0.00	0	0.00	1	0.00	60	0.00
Vectors	5188174	5179899	99.84	3	0.00	4	0.00	484	0.01	7784	0.15
Bacteria_24k	5188174	5128706	98.86	2729	0.05	8221	0.16	6401	0.12	42117	0.81
Protists_1k	5188174	4984000	96.06	19361	0.37	52821	1.02	6172	0.12	125820	2.43
Viruses	5188174	5145516	99.18	615	0.01	59	0.00	4976	0.10	37008	0.71
Fungi_RefSeq_release	5188174	5075904	97.84	2837	0.05	1626	0.03	16533	0.32	91274	1.76
Coral	5188174	5137226	99.02	354	0.01	105	0.00	7948	0.15	42541	0.82
Bird	5188174	5120033	98.69	1787	0.03	467	0.01	12026	0.23	53861	1.04
Plant	5188174	5130892	98.89	395	0.01	96	0.00	8234	0.16	48557	0.94

%Hit_no_genomes: 95.44
