#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	44769	43613	97.41	183	0.41	43	0.10	92	0.21	838	1.87
Ecoli	44769	44767	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	44769	44769	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	44769	44768	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	44769	44615	99.66	0	0.00	0	0.00	2	0.00	152	0.34
Bacteria_24k	44769	43540	97.26	171	0.38	297	0.66	74	0.17	687	1.53
Protists_1k	44769	42881	95.78	167	0.37	336	0.75	182	0.41	1203	2.69
Viruses	44769	44258	98.86	6	0.01	1	0.00	52	0.12	452	1.01
Fungi_RefSeq_release	44769	43789	97.82	28	0.06	11	0.02	124	0.28	817	1.82
Coral	44769	44233	98.80	3	0.01	3	0.01	76	0.17	454	1.01
Bird	44769	44137	98.59	13	0.03	5	0.01	97	0.22	517	1.15
Plant	44769	44213	98.76	3	0.01	0	0.00	64	0.14	489	1.09

%Hit_no_genomes: 93.98
