#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2192628	2135167	97.38	32991	1.50	8706	0.40	625	0.03	15139	0.69
Ecoli	2192628	2192005	99.97	0	0.00	0	0.00	149	0.01	474	0.02
PhiX	2192628	2192628	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2192628	2192587	100.00	0	0.00	0	0.00	0	0.00	41	0.00
Vectors	2192628	2191767	99.96	1	0.00	0	0.00	69	0.00	791	0.04
Bacteria_24k	2192628	1591190	72.57	117843	5.37	278373	12.70	12067	0.55	193155	8.81
Protists_1k	2192628	1954004	89.11	17089	0.78	5246	0.24	107343	4.90	108946	4.97
Viruses	2192628	2186502	99.72	231	0.01	102	0.00	1864	0.09	3929	0.18
Fungi_RefSeq_release	2192628	2178754	99.37	2161	0.10	164	0.01	5129	0.23	6420	0.29
Coral	2192628	2189691	99.87	6	0.00	2	0.00	469	0.02	2460	0.11
Bird	2192628	2189277	99.85	34	0.00	4	0.00	616	0.03	2697	0.12
Plant	2192628	2189770	99.87	28	0.00	19	0.00	417	0.02	2394	0.11

%Hit_no_genomes: 68.96
