#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3407292	3054971	89.66	208158	6.11	55278	1.62	3021	0.09	85864	2.52
Ecoli	3407292	3406106	99.96	0	0.00	0	0.00	306	0.01	880	0.03
PhiX	3407292	3407292	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3407292	3407237	100.00	0	0.00	0	0.00	3	0.00	52	0.00
Vectors	3407292	3404505	99.91	13	0.00	9	0.00	199	0.01	2566	0.08
Bacteria_24k	3407292	2676229	78.54	157849	4.63	316485	9.29	22360	0.66	234369	6.88
Protists_1k	3407292	3042385	89.29	28148	0.83	10938	0.32	127462	3.74	198359	5.82
Viruses	3407292	3388199	99.44	778	0.02	359	0.01	6992	0.21	10964	0.32
Fungi_RefSeq_release	3407292	3363634	98.72	4697	0.14	458	0.01	18095	0.53	20408	0.60
Coral	3407292	3396878	99.70	14	0.00	2	0.00	1483	0.04	8915	0.26
Bird	3407292	3394544	99.63	64	0.00	15	0.00	2383	0.07	10286	0.30
Plant	3407292	3398376	99.74	55	0.00	31	0.00	1236	0.04	7594	0.22

%Hit_no_genomes: 67.34
