#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1896875	1738628	91.66	92431	4.87	25115	1.32	1511	0.08	39190	2.07
Ecoli	1896875	1896328	99.97	0	0.00	0	0.00	133	0.01	414	0.02
PhiX	1896875	1896875	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1896875	1896855	100.00	0	0.00	0	0.00	1	0.00	19	0.00
Vectors	1896875	1895254	99.92	0	0.00	0	0.00	77	0.00	1544	0.08
Bacteria_24k	1896875	1564331	82.46	86425	4.56	131000	6.91	11685	0.62	103434	5.45
Protists_1k	1896875	1730000	91.20	15315	0.81	5750	0.30	52293	2.76	93517	4.93
Viruses	1896875	1887134	99.49	342	0.02	86	0.00	3360	0.18	5953	0.31
Fungi_RefSeq_release	1896875	1876598	98.93	1296	0.07	190	0.01	8310	0.44	10481	0.55
Coral	1896875	1891108	99.70	17	0.00	5	0.00	812	0.04	4933	0.26
Bird	1896875	1889717	99.62	47	0.00	10	0.00	1253	0.07	5848	0.31
Plant	1896875	1891407	99.72	53	0.00	35	0.00	733	0.04	4647	0.24

%Hit_no_genomes: 73.35
