#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	149167	145795	97.74	240	0.16	106	0.07	331	0.22	2695	1.81
Ecoli	149167	149162	100.00	0	0.00	0	0.00	0	0.00	5	0.00
PhiX	149167	149167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	149167	149163	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	149167	148781	99.74	0	0.00	0	0.00	15	0.01	371	0.25
Bacteria_24k	149167	145706	97.67	328	0.22	1072	0.72	187	0.13	1874	1.26
Protists_1k	149167	142799	95.72	575	0.39	1440	0.97	324	0.22	4029	2.70
Viruses	149167	147567	98.93	19	0.01	1	0.00	162	0.11	1418	0.95
Fungi_RefSeq_release	149167	145719	97.69	83	0.06	51	0.03	429	0.29	2885	1.93
Coral	149167	147556	98.92	9	0.01	3	0.00	200	0.13	1399	0.94
Bird	149167	146980	98.54	64	0.04	12	0.01	365	0.24	1746	1.17
Plant	149167	147348	98.79	6	0.00	0	0.00	210	0.14	1603	1.07

%Hit_no_genomes: 94.31
