#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10097382	9889435	97.94	8477	0.08	2658	0.03	25982	0.26	170830	1.69
Ecoli	10097382	10097372	100.00	0	0.00	0	0.00	8	0.00	2	0.00
PhiX	10097382	10097382	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10097382	10097292	100.00	0	0.00	0	0.00	1	0.00	89	0.00
Vectors	10097382	10072593	99.76	9	0.00	1	0.00	1088	0.01	23691	0.23
Bacteria_24k	10097382	9978683	98.82	2279	0.02	5812	0.06	11839	0.12	98769	0.98
Protists_1k	10097382	9685825	95.92	36477	0.36	108868	1.08	8970	0.09	257242	2.55
Viruses	10097382	10005755	99.09	714	0.01	131	0.00	9714	0.10	81068	0.80
Fungi_RefSeq_release	10097382	9859916	97.65	5292	0.05	3767	0.04	29740	0.29	198667	1.97
Coral	10097382	9986341	98.90	706	0.01	163	0.00	14838	0.15	95334	0.94
Bird	10097382	9950461	98.55	3773	0.04	1029	0.01	21665	0.21	120454	1.19
Plant	10097382	9982969	98.87	817	0.01	152	0.00	14430	0.14	99014	0.98

%Hit_no_genomes: 95.47
