#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	280836	273776	97.49	409	0.15	150	0.05	734	0.26	5767	2.05
Ecoli	280836	280832	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	280836	280836	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	280836	280827	100.00	0	0.00	0	0.00	1	0.00	8	0.00
Vectors	280836	279887	99.66	1	0.00	0	0.00	28	0.01	920	0.33
Bacteria_24k	280836	276241	98.37	272	0.10	590	0.21	406	0.14	3327	1.18
Protists_1k	280836	268939	95.77	956	0.34	2658	0.95	351	0.12	7932	2.82
Viruses	280836	277345	98.77	42	0.01	3	0.00	316	0.11	3130	1.11
Fungi_RefSeq_release	280836	273839	97.51	176	0.06	85	0.03	849	0.30	5887	2.10
Coral	280836	277336	98.76	12	0.00	8	0.00	453	0.16	3027	1.08
Bird	280836	276140	98.32	105	0.04	24	0.01	845	0.30	3722	1.33
Plant	280836	276920	98.61	25	0.01	6	0.00	462	0.16	3423	1.22

%Hit_no_genomes: 94.98
