#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	254184	248944	97.95	316	0.12	87	0.03	666	0.26	4171	1.64
Ecoli	254184	254183	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	254184	254184	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	254184	254182	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	254184	253758	99.83	0	0.00	0	0.00	23	0.01	403	0.16
Bacteria_24k	254184	250623	98.60	250	0.10	590	0.23	327	0.13	2394	0.94
Protists_1k	254184	244428	96.16	962	0.38	2321	0.91	358	0.14	6115	2.41
Viruses	254184	251886	99.09	32	0.01	3	0.00	242	0.10	2021	0.80
Fungi_RefSeq_release	254184	248943	97.94	138	0.05	77	0.03	685	0.27	4341	1.71
Coral	254184	251734	99.04	22	0.01	6	0.00	352	0.14	2070	0.81
Bird	254184	250885	98.70	93	0.04	30	0.01	651	0.26	2525	0.99
Plant	254184	251507	98.95	10	0.00	3	0.00	354	0.14	2310	0.91

%Hit_no_genomes: 95.43
