#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	206068	201106	97.59	672	0.33	210	0.10	494	0.24	3586	1.74
Ecoli	206068	206061	100.00	0	0.00	0	0.00	3	0.00	4	0.00
PhiX	206068	206068	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	206068	206060	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	206068	205639	99.80	1	0.00	1	0.00	28	0.01	399	0.19
Bacteria_24k	206068	200118	97.11	921	0.45	1758	0.85	303	0.15	2968	1.44
Protists_1k	206068	196857	95.53	801	0.39	1985	0.96	775	0.38	5650	2.74
Viruses	206068	204113	99.05	33	0.02	4	0.00	226	0.11	1692	0.82
Fungi_RefSeq_release	206068	201452	97.76	138	0.07	75	0.04	607	0.29	3796	1.84
Coral	206068	203940	98.97	10	0.00	3	0.00	258	0.13	1857	0.90
Bird	206068	203314	98.66	52	0.03	23	0.01	440	0.21	2239	1.09
Plant	206068	203828	98.91	17	0.01	1	0.00	270	0.13	1952	0.95

%Hit_no_genomes: 93.55
