#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3051751	2915200	95.53	75623	2.48	19653	0.64	2171	0.07	39104	1.28
Ecoli	3051751	3050847	99.97	0	0.00	0	0.00	229	0.01	675	0.02
PhiX	3051751	3051751	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3051751	3051685	100.00	0	0.00	0	0.00	2	0.00	64	0.00
Vectors	3051751	3048826	99.91	1	0.00	2	0.00	144	0.00	2778	0.09
Bacteria_24k	3051751	2361903	77.39	145455	4.77	274077	8.98	16378	0.54	253938	8.32
Protists_1k	3051751	2728129	89.39	19724	0.65	7555	0.25	135333	4.43	161010	5.28
Viruses	3051751	3038258	99.56	464	0.02	126	0.00	3146	0.10	9757	0.32
Fungi_RefSeq_release	3051751	3007258	98.54	2266	0.07	326	0.01	9378	0.31	32523	1.07
Coral	3051751	3028421	99.24	9	0.00	4	0.00	1197	0.04	22120	0.72
Bird	3051751	3042119	99.68	59	0.00	9	0.00	1123	0.04	8441	0.28
Plant	3051751	3043850	99.75	32	0.00	23	0.00	700	0.02	7146	0.23

%Hit_no_genomes: 72.35
