#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1137068	1053247	92.62	48861	4.30	12939	1.14	753	0.07	21268	1.87
Ecoli	1137068	1136675	99.96	0	0.00	0	0.00	103	0.01	290	0.03
PhiX	1137068	1137068	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1137068	1137055	100.00	0	0.00	0	0.00	0	0.00	13	0.00
Vectors	1137068	1136245	99.93	1	0.00	2	0.00	53	0.00	767	0.07
Bacteria_24k	1137068	927798	81.59	44628	3.92	87760	7.72	7454	0.66	69428	6.11
Protists_1k	1137068	1030304	90.61	9320	0.82	3578	0.31	35115	3.09	58751	5.17
Viruses	1137068	1131583	99.51	210	0.02	111	0.01	1794	0.16	3370	0.30
Fungi_RefSeq_release	1137068	1123107	98.77	2264	0.20	244	0.02	4899	0.43	6554	0.58
Coral	1137068	1133699	99.70	4	0.00	2	0.00	446	0.04	2917	0.26
Bird	1137068	1133483	99.69	40	0.00	12	0.00	618	0.05	2915	0.26
Plant	1137068	1134271	99.76	60	0.01	54	0.00	381	0.03	2302	0.20

%Hit_no_genomes: 73.19
