#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3592788	3475297	96.72	56963	1.59	14660	0.41	3106	0.09	42762	1.19
Ecoli	3592788	3591901	99.98	0	0.00	0	0.00	142	0.00	745	0.02
PhiX	3592788	3592788	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3592788	3592774	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	3592788	3589194	99.90	0	0.00	0	0.00	155	0.00	3439	0.10
Bacteria_24k	3592788	3135830	87.29	74838	2.08	167085	4.65	12322	0.34	202713	5.64
Protists_1k	3592788	3322197	92.47	16571	0.46	12937	0.36	94182	2.62	146901	4.09
Viruses	3592788	3573689	99.47	247	0.01	211	0.01	3024	0.08	15617	0.43
Fungi_RefSeq_release	3592788	3517491	97.90	2061	0.06	603	0.02	8380	0.23	64253	1.79
Coral	3592788	3543186	98.62	28	0.00	5	0.00	2156	0.06	47413	1.32
Bird	3592788	3578397	99.60	49	0.00	13	0.00	1441	0.04	12888	0.36
Plant	3592788	3579195	99.62	37	0.00	19	0.00	1084	0.03	12453	0.35

%Hit_no_genomes: 83.61
