#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	81783	79860	97.65	299	0.37	82	0.10	190	0.23	1352	1.65
Ecoli	81783	81779	100.00	0	0.00	0	0.00	4	0.00	0	0.00
PhiX	81783	81783	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	81783	81778	99.99	0	0.00	0	0.00	0	0.00	5	0.01
Vectors	81783	81574	99.74	1	0.00	0	0.00	13	0.02	195	0.24
Bacteria_24k	81783	79407	97.10	351	0.43	714	0.87	130	0.16	1181	1.44
Protists_1k	81783	78367	95.83	321	0.39	674	0.82	314	0.38	2107	2.58
Viruses	81783	81029	99.09	4	0.00	3	0.00	100	0.12	647	0.79
Fungi_RefSeq_release	81783	80070	97.90	58	0.07	22	0.03	230	0.28	1403	1.72
Coral	81783	80936	98.97	9	0.01	3	0.00	123	0.15	712	0.87
Bird	81783	80744	98.72	22	0.03	7	0.01	188	0.23	822	1.01
Plant	81783	80925	98.96	3	0.00	3	0.00	100	0.12	752	0.92

%Hit_no_genomes: 93.79
