#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5667717	5549007	97.91	4377	0.08	1849	0.03	15884	0.28	96600	1.70
Ecoli	5667717	5667711	100.00	0	0.00	0	0.00	1	0.00	5	0.00
PhiX	5667717	5667717	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5667717	5667576	100.00	0	0.00	0	0.00	1	0.00	140	0.00
Vectors	5667717	5658946	99.84	5	0.00	4	0.00	479	0.01	8283	0.15
Bacteria_24k	5667717	5602240	98.84	2277	0.04	7818	0.14	6722	0.12	48660	0.86
Protists_1k	5667717	5431736	95.83	21973	0.39	63957	1.13	5220	0.09	144831	2.56
Viruses	5667717	5618298	99.13	608	0.01	76	0.00	5468	0.10	43267	0.76
Fungi_RefSeq_release	5667717	5538339	97.71	3016	0.05	2091	0.04	18475	0.33	105796	1.87
Coral	5667717	5611642	99.01	361	0.01	90	0.00	7872	0.14	47752	0.84
Bird	5667717	5591468	98.65	2010	0.04	502	0.01	13539	0.24	60198	1.06
Plant	5667717	5604740	98.88	420	0.01	84	0.00	8845	0.16	53628	0.95

%Hit_no_genomes: 95.30
