#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	120441	117009	97.16	620	0.51	161	0.13	273	0.23	2378	1.97
Ecoli	120441	120438	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	120441	120441	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	120441	120431	99.99	0	0.00	0	0.00	0	0.00	10	0.01
Vectors	120441	120109	99.73	0	0.00	0	0.00	13	0.01	319	0.26
Bacteria_24k	120441	116790	96.97	510	0.42	984	0.82	200	0.17	1957	1.62
Protists_1k	120441	114743	95.26	512	0.43	1144	0.95	495	0.41	3547	2.95
Viruses	120441	119109	98.90	14	0.01	4	0.00	157	0.13	1157	0.96
Fungi_RefSeq_release	120441	117576	97.63	77	0.06	30	0.02	351	0.29	2407	2.00
Coral	120441	119055	98.85	9	0.01	2	0.00	180	0.15	1195	0.99
Bird	120441	118683	98.54	36	0.03	12	0.01	296	0.25	1414	1.17
Plant	120441	118968	98.78	9	0.01	1	0.00	148	0.12	1315	1.09

%Hit_no_genomes: 93.13
