#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3028141	2962151	97.82	2209	0.07	1803	0.06	7549	0.25	54429	1.80
Ecoli	3028141	3028140	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	3028141	3028141	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3028141	3028023	100.00	0	0.00	0	0.00	0	0.00	118	0.00
Vectors	3028141	3022439	99.81	4	0.00	0	0.00	298	0.01	5400	0.18
Bacteria_24k	3028141	2989038	98.71	1579	0.05	5167	0.17	3712	0.12	28645	0.95
Protists_1k	3028141	2903025	95.87	10261	0.34	33457	1.10	2914	0.10	78484	2.59
Viruses	3028141	2997880	99.00	428	0.01	32	0.00	2958	0.10	26843	0.89
Fungi_RefSeq_release	3028141	2958333	97.70	1433	0.05	1002	0.03	8927	0.29	58446	1.93
Coral	3028141	2995155	98.91	185	0.01	48	0.00	4229	0.14	28524	0.94
Bird	3028141	2984254	98.55	945	0.03	261	0.01	7333	0.24	35348	1.17
Plant	3028141	2992552	98.82	204	0.01	43	0.00	4504	0.15	30838	1.02

%Hit_no_genomes: 95.28
