#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3563534	3471431	97.41	49466	1.39	13111	0.37	1474	0.04	28052	0.79
Ecoli	3563534	3562430	99.97	0	0.00	0	0.00	215	0.01	889	0.02
PhiX	3563534	3563534	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3563534	3563494	100.00	0	0.00	0	0.00	0	0.00	40	0.00
Vectors	3563534	3560982	99.93	0	0.00	0	0.00	100	0.00	2452	0.07
Bacteria_24k	3563534	2912911	81.74	154882	4.35	262444	7.36	17413	0.49	215884	6.06
Protists_1k	3563534	3266670	91.67	32144	0.90	12116	0.34	105203	2.95	147401	4.14
Viruses	3563534	3548884	99.60	797	0.02	509	0.01	2964	0.08	10380	0.29
Fungi_RefSeq_release	3563534	3534755	99.19	2007	0.06	330	0.01	8264	0.23	18178	0.51
Coral	3563534	3552602	99.70	21	0.00	11	0.00	1192	0.03	9708	0.27
Bird	3563534	3553719	99.73	135	0.00	33	0.00	1246	0.03	8401	0.24
Plant	3563534	3554570	99.75	53	0.00	12	0.00	940	0.03	7959	0.22

%Hit_no_genomes: 78.04
