#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	155872	152575	97.89	300	0.19	95	0.06	342	0.22	2560	1.64
Ecoli	155872	155866	100.00	0	0.00	0	0.00	1	0.00	5	0.00
PhiX	155872	155872	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	155872	155862	99.99	0	0.00	0	0.00	0	0.00	10	0.01
Vectors	155872	155567	99.81	0	0.00	0	0.00	20	0.01	285	0.18
Bacteria_24k	155872	153072	98.21	297	0.19	624	0.40	222	0.14	1657	1.06
Protists_1k	155872	149920	96.18	495	0.32	1357	0.87	310	0.20	3790	2.43
Viruses	155872	154459	99.10	22	0.01	2	0.00	161	0.10	1228	0.79
Fungi_RefSeq_release	155872	152648	97.92	71	0.05	39	0.03	468	0.30	2646	1.70
Coral	155872	154349	99.02	6	0.00	0	0.00	211	0.14	1306	0.84
Bird	155872	153860	98.71	67	0.04	6	0.00	351	0.23	1588	1.02
Plant	155872	154202	98.93	6	0.00	4	0.00	216	0.14	1444	0.93

%Hit_no_genomes: 95.09
