Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.2856215628253125	41.0	144.95910975516026	9.090909090909092	936776.0
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.6568241554260226	41.0	144.96003633739548	0.0	936776.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.6105891197923086	41.0	144.20784950724794	9.090909090909092	4130272.0
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.000886354370564	41.0	144.21577295635734	0.0	4130272.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.7113815988326024	41.0	147.07393306733056	9.090909090909092	8793643.0
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.155644511293275	41.0	147.07081069813728	0.0	8793643.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.6021465986669767	41.0	145.13737778155405	9.090909090909092	5037292.0
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.177755144402397	41.0	145.14307052281265	0.0	5037292.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.572543881467354	41.0	142.9451292642895	9.090909090909092	3240106.0
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.21363670147457	41.0	142.94584004350475	0.0	3240106.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.583054819473219	41.0	146.74535733887737	9.090909090909092	6863359.0
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.056439576691574	41.0	146.74813731876768	0.0	6863359.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.9277034069201733	41.0	147.22142298717938	9.090909090909092	8963988.0
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.535803912427397	41.0	147.2236437621291	0.0	8963988.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.389167990529472	41.0	147.55313784259803	9.090909090909092	2589040.0
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	5.254972258626765	41.0	147.55886158576152	0.0	2589040.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	7.642989802075704	41.0	148.61799922605692	9.090909090909092	82383320.0
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	9.404856815708584	41.0	148.61763154240447	0.0	82383320.0
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.4912335895804176	41.0	145.1286577718351	9.090909090909092	5728795.0
GotPopAL1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.8648407874836863	41.0	145.1087708671719	0.0	5728795.0
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.384164150579366	42.0	145.81088545436614	9.090909090909092	4299352.0
GotPopAL20_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.859155398850291	42.0	145.80723955610054	0.0	4299352.0
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.904843540285185	41.0	145.59887413618395	9.090909090909092	5748475.0
GotPopAL21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.309887589083246	41.0	145.5859863702982	0.0	5748475.0
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.587356450674804	41.0	145.7306632558878	9.090909090909092	6159297.0
GotPopAL22_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.020479837877318	41.0	145.7287550835753	0.0	6159297.0
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.461851351954138	41.0	145.33093827514236	9.090909090909092	5339745.0
GotPopAL23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.7550953775987637	41.0	145.30798287184126	0.0	5339745.0
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.490990771717577	41.0	145.38555143214484	9.090909090909092	4974846.0
GotPopAL24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.880933351496921	41.0	145.36244177206692	0.0	4974846.0
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	2.8602632162380246	41.0	138.869885174233	9.090909090909092	696969.0
GotPopAL25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.043103135534693	41.0	138.87297282949456	0.0	696969.0
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.9270245092259017	41.0	143.7518668022744	9.090909090909092	3415734.0
GotPopAL27_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.655935584370582	41.0	143.75806137128944	0.0	3415734.0
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.164097414121741	41.0	147.3229352660818	9.090909090909092	8832603.0
GotPopAL28_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.726956474670843	41.0	147.33002377668282	0.0	8832603.0
GotPopAL29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	2.8148546588533776	41.0	144.845143617335	9.090909090909092	305186.0
GotPopAL29_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	2.873219335543453	41.0	144.84287614766077	0.0	305186.0
GotPopAL30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.4334907011280222	41.0	138.7165478501689	9.090909090909092	1594195.0
GotPopAL30_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.9863542638723146	41.0	138.73289465843263	0.0	1594195.0
GotPopAL31_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.287983953429716	41.0	144.20539836446898	9.090909090909092	3848536.0
GotPopAL31_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.6083230894924156	41.0	144.20723568650521	0.0	3848536.0
GotPopAL34_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.905573492695069	41.0	147.07761584660693	9.090909090909092	7952693.0
GotPopAL34_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.574093196228361	41.0	147.08342746287326	0.0	7952693.0
GotPopAL36_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.7150415077975936	41.0	146.21004897740596	9.090909090909092	4582317.0
GotPopAL36_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.061440150757633	41.0	146.2023437051605	0.0	4582317.0
GotPopAL38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.5844041316812962	41.0	144.99769182488689	9.090909090909092	4802062.0
GotPopAL38_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.045671666035176	41.0	145.01064792582852	0.0	4802062.0
GotPopAL39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.9610501690159907	41.0	146.35044815689167	9.090909090909092	9238171.0
GotPopAL39_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.517908964487816	41.0	146.35728717296962	0.0	9238171.0
GotPopAL3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	1.0618640518367073	41.0	146.6842617457932	9.090909090909092	81178.0
GotPopAL3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	0.9965754268397831	41.0	146.65554706940304	9.090909090909092	81178.0
GotPopAL40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.281481740213707	41.0	147.69356394091446	9.090909090909092	9793260.0
GotPopAL40_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	5.069653875565621	41.0	147.69102270336947	0.0	9793260.0
GotPopAL41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.654597203222849	41.0	147.21518896988033	9.090909090909092	6920759.0
GotPopAL41_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.164091533345115	41.0	147.21271727566298	0.0	6920759.0
GotPopAL42_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.534831871520879	41.0	146.4597432652724	9.090909090909092	3970168.0
GotPopAL42_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.986264945885381	41.0	146.45296168827113	0.0	3970168.0
GotPopAL43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.4189016700884736	41.0	146.1079304600536	9.090909090909092	4192468.0
GotPopAL43_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.756491111148037	41.0	146.10268271576552	0.0	4192468.0
GotPopAL44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.4869205141012287	41.0	138.5371372370722	9.090909090909092	1684778.0
GotPopAL44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.0984967835832435	41.0	138.5549888471953	0.0	1684778.0
GotPopAL45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.82851308395378	41.0	147.32699835743986	9.090909090909092	8542153.0
GotPopAL45_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.371813275446996	41.0	147.3353718904356	0.0	8542153.0
GotPopAL46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.014744493005509	41.0	145.0843882012008	9.090909090909092	1628403.0
GotPopAL46_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.574167073044933	41.0	145.07406397556377	0.0	1628403.0
GotPopAL49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.6645896665969815	41.0	143.61642034147883	9.090909090909092	1727662.0
GotPopAL49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.029545012879353	41.0	143.62214541964806	0.0	1727662.0
GotPopAL4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.166248256613869	41.0	147.0876356019645	9.090909090909092	10299353.0
GotPopAL4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.687232947892554	41.0	147.08655310678253	0.0	10299353.0
GotPopAL50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.3815407281459926	41.0	144.46906257974902	9.090909090909092	1202993.0
GotPopAL50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.749788070991343	41.0	144.39841378960642	0.0	1202993.0
GotPopAL5_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.575399134066572	41.0	146.91171652436464	9.090909090909092	4809020.0
GotPopAL5_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.962789983538954	41.0	146.92602047818474	0.0	4809020.0
GotPopAL6_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.409829307872357	41.0	145.20865011989258	9.090909090909092	5130426.0
GotPopAL6_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.783968747727002	41.0	145.209978079793	0.0	5130426.0
GotPopAL8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	0.9533971225992985	41.0	146.32730432986853	9.090909090909092	58108.0
GotPopAL8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	0.9361877882563476	41.0	146.28946100364837	9.090909090909092	58108.0
GotPopAL9_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	5.196260923801063	41.0	148.18993542184538	9.090909090909092	27522465.0
GotPopAL9_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	5.970635741218501	41.0	148.1894457491362	0.0	27522465.0
GotPopAS10_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.8625434280053668	41.0	144.7807040171825	9.090909090909092	3612980.0
GotPopAS10_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.639962244805091	41.0	144.79124351643242	0.0	3612980.0
GotPopAS11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.5458776271188555	41.0	145.57802876452376	9.090909090909092	2523108.0
GotPopAS11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	5.378894152065001	41.0	145.55938311003732	0.0	2523108.0
GotPopAS12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.7833757369678267	41.0	145.40677214176202	9.090909090909092	2659838.0
GotPopAS12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.122733743511233	41.0	145.3243629875203	0.0	2659838.0
GotPopAS13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	6.1955254706923455	41.0	148.13087774501116	9.090909090909092	40618915.0
GotPopAS13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	7.357473188878316	41.0	148.12750626155326	0.0	40618915.0
GotPopAS14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.6885105683520294	41.0	144.7390149652431	9.090909090909092	3938927.0
GotPopAS14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.024062672729627	41.0	144.7514701338715	0.0	3938927.0
GotPopAS15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.251719987489281	41.0	146.77332883656058	9.090909090909092	1094118.0
GotPopAS15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.5171126478849857	41.0	146.6889320895918	0.0	1094118.0
GotPopAS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.640795738546359	41.0	148.03608031598782	9.090909090909092	19001746.0
GotPopAS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	5.486726492070773	41.0	148.03568335246666	0.0	19001746.0
GotPopAS17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	4.048270875047336	41.0	146.83090782732364	9.090909090909092	9860829.0
GotPopAS17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.650683461191889	41.0	146.8278086964088	0.0	9860829.0
GotPopAS18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.4012972477458447	41.0	144.88113823830983	9.090909090909092	1419035.0
GotPopAS18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	3.9123858422133253	41.0	144.8774434739101	0.0	1419035.0
GotPopAS19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.5757631259692033	41.0	144.9835669259118	9.090909090909092	3235548.0
GotPopAS19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.306626710006427	41.0	144.9840079640296	0.0	3235548.0
GotPopAS1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	2.7854219074541504	41.0	143.13863109444023	9.090909090909092	733681.0
GotPopAS1_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	2.9425918308349424	41.0	143.08847032974822	0.0	733681.0
GotPopAS21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.8526779790709327	41.0	146.85928600860555	9.090909090909092	4657227.0
GotPopAS21_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.392368098995917	41.0	146.8646312494538	0.0	4657227.0
GotPopAS22_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.566476864260565	41.0	146.3788430663996	9.090909090909092	6119072.0
GotPopAS22_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.062140309060084	41.0	146.37759173286406	0.0	6119072.0
GotPopAS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	2.457417985400454	41.0	144.75926277460437	9.090909090909092	57947.0
GotPopAS23_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	2.3262636547189572	41.0	144.6715101730892	9.090909090909092	57947.0
GotPopAS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.796055098956458	41.0	146.67617030723764	9.090909090909092	6351110.0
GotPopAS24_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.319485826582621	41.0	146.689423423622	0.0	6351110.0
GotPopAS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.6201970469580687	41.0	145.3510379767425	9.090909090909092	6197056.0
GotPopAS25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r2	4.21176504409155	41.0	145.35215237687058	0.0	6197056.0
GotPopAS26_CKDL230018273-1A_H5YMHDSX7_L2_clmp.r1	3.8730521931503006	41.0	145.07587628507127	9.090909090909092	6550123.0
