Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Cch-CAL_001-5H-lcwgs-1-2.clmp.r1	Cch-CAL_001-5H-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11388893.0	0.0	33-150	41.0	96.15123007320196	145.11402407591325	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_001-5H-lcwgs-1-2.clmp.r2	Cch-CAL_001-5H-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11388893.0	0.0	33-150	41.0	95.48759083231239	145.09052021122685	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_003-3G-lcwgs-1-2.clmp.r1	Cch-CAL_003-3G-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	158957.0	0.0	33-150	41.0	98.39899322855993	146.6353479242814	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_003-3G-lcwgs-1-2.clmp.r2	Cch-CAL_003-3G-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	158957.0	0.0	33-150	41.0	98.41118752331562	146.5892662795599	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_004-7E-lcwgs-1-2.clmp.r1	Cch-CAL_004-7E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20523260.0	0.0	33-150	41.0	95.3336937653048	147.05542087368187	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_004-7E-lcwgs-1-2.clmp.r2	Cch-CAL_004-7E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20523260.0	0.0	33-150	41.0	94.64235568634312	147.04879029939687	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_005-10E-lcwgs-1-2.clmp.r1	Cch-CAL_005-10E-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9597522.0	0.0	33-150	41.0	96.00072598372587	146.88085924679308	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_005-10E-lcwgs-1-2.clmp.r2	Cch-CAL_005-10E-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9597522.0	0.0	33-150	41.0	95.49466613480236	146.88985948664666	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_006-10A-lcwgs-1-2.clmp.r1	Cch-CAL_006-10A-lcwgs-1-2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10225112.0	0.0	33-150	41.0	96.27804037793356	145.1926957866085	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Cch-CAL_006-10A-lcwgs-1-2.clmp.r2	Cch-CAL_006-10A-lcwgs-1-2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10225112.0	0.0	33-150	41.0	95.79062749963185	145.18742220134118	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
