HK7K2DSX3_3	forward	A->A	1.13294e+06	1.13206e+06	1.13994e+06	1.12796e+06	1.13259e+06	1.1316e+06	1.14118e+06	1.13775e+06	1.15117e+06	1.14642e+06	1.14994e+06	1.14714e+06	1.14837e+06	1.13943e+06	1.14209e+06	1.13837e+06	1.1399e+06	1.1402e+06	1.14172e+06	1.13961e+06	1.14517e+06	1.14048e+06	1.14162e+06	1.13748e+06	1.13676e+06	1.13287e+06	1.13627e+06	1.13162e+06	1.13391e+06	1.13961e+06	1.13731e+06	1.13673e+06	1.14036e+06	1.13428e+06	1.13428e+06	1.1349e+06	1.13305e+06	1.13198e+06	1.13298e+06	1.1331e+06	1.13236e+06	1.13496e+06	1.13555e+06	1.13253e+06	1.13298e+06	1.13048e+06	1.13032e+06	1.13337e+06	1.13056e+06	1.12927e+06
HK7K2DSX3_3	forward	A->C	6112	10255	10353	10397	10490	10909	10740	11053	11038	11075	10925	11037	10926	11237	10899	11129	10944	11001	10136	9157	8549	8598	8410	8188	8223	8066	8324	8337	8007	8027	8341	8114	8091	8058	7870	8051	8129	7994	8079	8000	8055	7781	7784	7706	7863	7958	7788	7751	7833	7774
HK7K2DSX3_3	forward	A->G	9628	13540	13605	13689	13336	13996	13954	13962	14026	13995	14191	14214	14300	14189	14359	14205	14112	14380	13568	12133	11764	11688	11666	11275	11599	11380	11406	11231	11203	11277	11242	11194	11178	11012	10975	11167	11029	11125	10971	10986	11117	10776	10805	10820	10995	10871	11016	10597	10825	10963
HK7K2DSX3_3	forward	A->T	8402	14003	13928	13767	13781	13865	13922	13747	14043	13670	13814	13615	13920	14079	13772	13918	13705	13935	12586	11125	10552	10329	10197	10027	9979	10058	9943	9890	9896	9789	9784	9863	9731	9681	9702	9581	9704	9482	9551	9536	9410	9544	9571	9550	9429	9443	9187	9301	9347	9217
HK7K2DSX3_3	forward	C->A	6606	11431	11382	11144	11222	11567	11405	11385	11194	11459	11395	11422	11497	11528	11423	11632	11543	11494	10777	9412	9121	8859	8741	8790	8781	8701	8684	8808	8517	8490	8645	8506	8617	8630	8431	8472	8326	8607	8471	8481	8264	8322	8342	8204	8303	8213	8212	8306	8116	8146
HK7K2DSX3_3	forward	C->C	895159	907708	898932	907087	903165	905790	900550	901838	888758	892941	882183	885995	882140	888218	885735	893820	890058	890702	887910	885612	879654	882404	880269	880209	882738	884255	881180	885496	882261	879633	880197	877173	875066	878999	879164	879248	881639	881805	881370	881891	879590	878105	878533	877817	877525	879645	876876	877562	878437	878708
HK7K2DSX3_3	forward	C->G	5347	8691	8856	8693	8744	8997	8960	9133	8938	8930	8996	8809	9095	8954	9083	9285	9259	9009	8413	7245	6992	6955	6916	6828	6659	6772	6670	6529	6645	6579	6550	6589	6491	6425	6402	6523	6376	6469	6427	6402	6358	6291	6301	6361	6283	6320	6239	6210	6408	6255
HK7K2DSX3_3	forward	C->T	9706	14282	14029	13860	13818	14389	14051	14196	14138	14216	14364	14347	14667	14401	14195	14452	14231	14217	13432	12140	11819	11808	11246	11537	11448	11374	11325	11165	11258	11253	11235	11298	11188	10907	10899	11049	11068	11040	10852	10945	11031	11034	10879	10914	10825	11020	10921	10575	10846	10708
HK7K2DSX3_3	forward	G->A	9331	13781	13788	13605	13650	14417	14297	13935	14042	14319	14241	14027	14093	14215	14396	13946	14350	14180	13211	12039	11818	11629	11422	11211	11338	11425	11129	11331	11029	11084	11020	11237	11016	10995	11108	11163	10999	11199	11013	10925	11024	10924	10837	10878	10787	10732	10691	10789	10513	10777
HK7K2DSX3_3	forward	G->C	5052	8625	8697	8972	8797	9111	9070	9040	9246	8967	9088	9143	9105	8939	9179	8999	8931	9134	8329	7446	7031	6762	6893	6657	6639	6749	6641	6884	6593	6681	6561	6522	6695	6449	6465	6407	6275	6600	6328	6317	6403	6411	6358	6450	6224	6324	6375	6385	6141	6180
HK7K2DSX3_3	forward	G->G	874773	884960	886836	885580	891961	886378	881600	880464	874551	872366	875724	871194	875921	880794	879787	881054	882594	879281	875775	876441	871622	873038	877071	877453	875830	880437	876332	877502	878043	875376	873966	878914	873231	876317	878864	874492	874061	878788	874575	875378	878341	873555	874414	877360	876341	874897	877822	873734	873506	876557
HK7K2DSX3_3	forward	G->T	6836	11364	11129	11083	11095	11389	11223	11322	11224	11330	11298	11237	11140	11339	11506	11181	11311	11381	10310	9028	8907	8619	8404	8771	8410	8363	8497	8388	8399	8271	8298	8085	8467	8204	8364	8140	8135	8307	8417	8159	8053	8232	8165	7953	7919	8097	7926	8222	8077	7731
HK7K2DSX3_3	forward	T->A	8300	14119	14138	14033	13952	14438	14125	13732	14096	13832	14158	14238	13987	14088	14004	13805	14101	14049	12848	11343	10788	10757	10566	10502	10482	10330	10545	10591	10274	10378	10277	9959	10109	10041	9917	10260	10076	9896	9961	10100	9800	9830	9982	9777	9822	9741	9833	9892	9801	9602
HK7K2DSX3_3	forward	T->C	9201	13835	13542	13432	13569	14228	13996	14173	14145	14058	13915	14231	14307	14271	13967	14289	14508	14034	13299	12313	11733	11527	11607	11555	11310	11335	11337	11301	11305	11343	11306	11227	11188	11091	11053	10921	11209	11133	11161	10851	10988	11020	11075	10882	10871	10824	10910	10728	10816	10783
HK7K2DSX3_3	forward	T->G	6273	10803	10489	10523	10803	11214	10799	11010	11014	10992	10925	11142	11086	11085	11320	11025	11157	11178	10211	9101	9016	8479	8545	8523	8446	8386	8588	8232	8230	8202	8160	8229	8088	8123	8075	8249	8055	8117	8049	7970	8109	8227	8106	8017	8083	8062	7908	8018	8000	7981
HK7K2DSX3_3	forward	T->T	1.12596e+06	1.13026e+06	1.13011e+06	1.13522e+06	1.12787e+06	1.12619e+06	1.12842e+06	1.1312e+06	1.136e+06	1.13872e+06	1.1418e+06	1.14482e+06	1.14174e+06	1.13925e+06	1.14005e+06	1.13433e+06	1.1345e+06	1.1369e+06	1.13672e+06	1.1342e+06	1.13709e+06	1.13633e+06	1.1326e+06	1.13576e+06	1.13482e+06	1.13204e+06	1.13467e+06	1.1334e+06	1.13442e+06	1.13344e+06	1.13573e+06	1.13424e+06	1.13776e+06	1.137e+06	1.13352e+06	1.13547e+06	1.13486e+06	1.12932e+06	1.13269e+06	1.13098e+06	1.13023e+06	1.13296e+06	1.13029e+06	1.1309e+06	1.13084e+06	1.13126e+06	1.13087e+06	1.13044e+06	1.1314e+06	1.12875e+06
HK7K2DSX3_3	reverse	A->A	13341	21802	27515	32534	38174	42709	48063	53953	59508	65546	70896	76681	81487	86953	92385	97873	102711	108790	112832	116296	121231	126291	131499	137778	141901	146756	152908	158085	163302	168761	174652	179629	185421	190548	194893	200589	206293	210582	216484	221561	226622	231806	237554	243705	247946	253713	258381	263969	269646	274054
HK7K2DSX3_3	reverse	A->C	2118	3854	3748	3881	3991	4076	3982	4155	4258	4126	4335	4402	4254	4373	4413	4279	4481	4412	3665	2510	2242	2055	1990	1963	2029	1941	2008	1974	1955	2033	1981	2104	2164	2078	2058	2298	2164	2215	2153	2222	2262	2249	2253	2342	2394	2386	2411	2395	2429	2510
HK7K2DSX3_3	reverse	A->G	2336	3992	3798	3959	3973	4293	4161	4436	4366	4391	4305	4518	4591	4594	4459	4751	4781	4895	4032	2942	2513	2446	2409	2400	2308	2415	2460	2444	2458	2547	2676	2597	2703	2680	2658	2635	2720	2723	2962	2829	2927	2892	2958	3006	3097	3105	3110	3124	3190	3196
HK7K2DSX3_3	reverse	A->T	2843	5020	5178	5400	5300	5442	5403	5330	5455	5359	5516	5603	5701	5488	5597	5556	5781	5804	4690	3116	2755	2566	2455	2359	2371	2262	2346	2432	2506	2421	2514	2474	2479	2533	2396	2695	2609	2657	2674	2686	2658	2744	2713	2729	2699	2719	2828	2906	3018	2791
HK7K2DSX3_3	reverse	C->A	2377	4020	4139	4037	4098	4189	4106	4254	4181	4353	4376	4363	4277	4486	4490	4408	4617	4636	3657	2578	2317	2050	2016	2122	2065	1954	1971	1975	2022	2048	2037	2084	2081	2201	2206	2221	2217	2233	2303	2278	2265	2383	2298	2456	2438	2413	2498	2491	2554	2441
HK7K2DSX3_3	reverse	C->C	10540	16600	20999	25281	29893	33906	38058	42548	46381	50462	55151	58964	63982	68292	72614	76453	81577	85015	88483	91457	95453	99031	103914	107836	112128	116965	120420	125161	128810	132903	136631	141891	145537	149947	154879	158484	161752	166822	169859	175026	179626	182150	186233	190988	194573	198710	204011	207151	211301	215944
HK7K2DSX3_3	reverse	C->G	1832	3208	3346	3533	3286	3394	3517	3548	3595	3472	3630	3551	3677	3607	3672	3706	3696	3767	2994	2142	1866	1784	1703	1602	1596	1572	1664	1770	1727	1689	1782	1718	1724	1791	1750	1839	1828	1799	1930	1855	1887	1966	1952	1954	1987	1926	1976	2045	2073	2093
HK7K2DSX3_3	reverse	C->T	2297	3980	4071	4057	4285	4258	4481	4183	4390	4471	4375	4498	4498	4616	4838	4625	4903	4790	3986	2813	2709	2432	2422	2432	2412	2495	2493	2493	2453	2487	2542	2683	2696	2644	2733	2672	2825	2945	2843	2827	2912	2941	2962	3000	3026	3085	3051	3144	3081	3225
HK7K2DSX3_3	reverse	G->A	2373	4060	4195	4116	4373	4371	4334	4248	4333	4411	4533	4659	4939	4731	4779	4890	4820	4811	3969	2777	2572	2440	2385	2455	2375	2496	2468	2473	2572	2643	2575	2745	2659	2637	2776	2674	2796	2804	2718	2904	2917	2912	3021	2980	3034	3086	3162	3140	3191	3195
HK7K2DSX3_3	reverse	G->C	1882	3143	3262	3183	3297	3276	3415	3506	3471	3556	3661	3554	3691	3594	3698	3783	3708	3727	3006	2146	1954	1764	1702	1759	1713	1695	1676	1702	1767	1774	1793	1695	1847	1764	1763	1823	1820	1919	1770	1938	1919	1827	1993	1994	1958	2044	2121	2047	2040	2146
HK7K2DSX3_3	reverse	G->G	10762	16854	20882	25955	30072	34694	39020	43550	47433	51874	55193	59968	64115	68969	73011	77959	82519	86562	89644	93139	95779	100787	104799	108624	113153	117594	121626	126219	130318	133736	137724	141794	145255	150595	154343	158620	163421	167518	171862	176044	179640	184844	188015	192117	196465	200502	204661	208819	212348	217884
HK7K2DSX3_3	reverse	G->T	2194	3872	4176	3996	4134	4163	4283	4209	4211	4308	4191	4247	4295	4400	4405	4452	4563	4557	3797	2586	2217	2103	2101	1974	2032	2035	2018	2004	2060	2079	2040	2127	2048	2104	2194	2121	2167	2382	2308	2268	2259	2237	2433	2225	2528	2275	2342	2341	2398	2453
HK7K2DSX3_3	reverse	T->A	3005	5180	5257	5120	5220	5170	5476	5537	5642	5517	5540	5526	5736	5782	5697	5817	5665	5851	4658	3229	2647	2581	2514	2390	2429	2537	2494	2436	2547	2476	2471	2443	2527	2536	2707	2534	2643	2710	2643	2696	2646	2714	2864	2820	2764	2956	2819	2902	2961	3069
HK7K2DSX3_3	reverse	T->C	2168	3811	4021	4125	3996	4207	4308	4301	4306	4353	4595	4548	4595	4744	4646	4761	4607	4981	4082	2874	2559	2505	2421	2332	2431	2463	2486	2414	2515	2518	2558	2647	2594	2686	2733	2753	2682	2854	2832	2758	2998	2993	3027	3026	3179	3037	3120	3146	3194	3293
HK7K2DSX3_3	reverse	T->G	2315	3642	3795	3766	3831	4154	4098	4253	4158	4146	4215	4332	4327	4355	4393	4559	4476	4402	3555	2521	2223	2119	2022	2051	1886	1894	1994	2001	2008	2038	2077	2088	2154	2094	2038	2153	2163	2148	2189	2310	2262	2236	2193	2262	2304	2370	2328	2356	2498	2490
HK7K2DSX3_3	reverse	T->T	13393	21624	27078	32433	37624	43110	48826	53869	59770	65256	71045	76166	81440	86632	92473	97778	102871	108556	113039	116213	121629	126992	131718	136442	142526	147497	152611	157051	162746	168700	174009	178931	185333	189574	195536	200715	205972	210924	216641	221056	226512	232667	238058	241928	248431	253497	258073	263892	268849	273144
