# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	80	559
+	117	396
+	86	545
+	200	40
+	137	270
+	51	172
+	107	424
+	166	93
+	76	533
+	140	218
+	131	297
+	52	193
+	90	545
+	41	86
+	180	84
+	115	442
+	156	157
+	119	375
+	139	252
+	110	368
+	95	512
+	92	513
+	114	403
+	98	471
+	206	33
+	182	56
+	87	582
+	56	198
+	69	418
+	129	286
+	59	233
+	70	439
+	50	172
+	141	206
+	89	520
+	100	509
+	151	176
+	174	83
+	83	529
+	96	566
+	97	496
+	112	411
+	219	14
+	103	453
+	189	55
+	61	284
+	55	188
+	77	557
+	113	404
+	54	183
+	88	567
+	79	541
+	126	311
+	168	110
+	146	203
+	85	563
+	132	281
+	49	174
+	99	487
+	105	416
+	71	475
+	118	375
+	136	250
+	155	135
+	116	390
+	153	162
+	63	337
+	143	200
+	91	527
+	122	342
+	170	94
+	75	509
+	237	9
+	65	368
+	124	294
+	179	82
+	53	182
+	149	192
+	108	451
+	144	219
+	106	475
+	111	431
+	66	397
+	81	558
+	64	352
+	109	403
+	58	236
+	120	356
+	67	444
+	148	180
+	101	470
+	104	481
+	102	480
+	223	23
+	133	258
+	165	98
+	164	123
+	82	565
+	78	541
+	68	439
+	157	153
+	72	481
+	236	13
+	161	125
+	44	116
+	46	135
+	158	135
+	172	93
+	175	86
+	125	328
+	130	267
+	73	492
+	160	115
+	62	300
+	229	15
+	84	540
+	173	78
+	134	266
+	169	90
+	60	266
+	145	196
+	38	61
+	150	158
+	142	201
+	48	164
+	121	351
+	167	99
+	74	507
+	147	149
+	135	270
+	57	211
+	234	7
+	94	567
+	154	158
+	39	106
+	222	21
+	186	61
+	163	118
+	127	315
+	47	156
+	184	62
+	191	61
+	177	96
+	162	127
+	185	53
+	242	12
+	152	160
+	176	99
+	213	13
+	43	107
+	40	102
+	93	536
+	217	20
+	159	128
+	45	138
+	183	80
+	138	239
+	197	38
+	128	314
+	42	124
