# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	183	136
+	91	129
+	217	133
+	96	142
+	129	173
+	151	162
+	113	168
+	253	111
+	235	123
+	209	143
+	165	143
+	101	172
+	175	145
+	111	168
+	220	129
+	210	120
+	225	113
+	134	168
+	199	112
+	86	102
+	103	155
+	247	104
+	123	154
+	98	161
+	152	143
+	163	176
+	153	179
+	120	157
+	213	150
+	137	152
+	116	186
+	167	178
+	251	98
+	188	141
+	248	93
+	181	148
+	232	102
+	117	162
+	226	127
+	124	154
+	162	147
+	110	166
+	228	114
+	243	117
+	140	175
+	203	135
+	108	136
+	231	107
+	214	127
+	121	148
+	105	132
+	92	104
+	148	181
+	224	102
+	107	156
+	190	128
+	197	143
+	180	147
+	222	112
+	95	138
+	168	128
+	240	105
+	115	158
+	173	153
+	227	114
+	131	185
+	149	178
+	205	131
+	157	179
+	202	154
+	114	161
+	256	98
+	130	188
+	160	144
+	238	93
+	125	190
+	237	91
+	259	92
+	245	100
+	164	148
+	212	121
+	193	134
+	155	157
+	171	155
+	142	168
+	145	178
+	133	165
+	112	129
+	249	109
+	195	136
+	104	117
+	156	158
+	234	106
+	102	144
+	187	144
+	138	171
+	154	162
+	132	149
+	89	125
+	146	145
+	128	186
+	67	60
+	81	98
+	88	137
+	93	151
+	218	152
+	74	84
+	66	53
+	189	150
+	161	157
+	135	155
+	53	17
+	97	124
+	99	145
+	176	136
+	169	157
+	200	146
+	229	115
+	215	116
+	84	123
+	141	177
+	106	164
+	184	177
+	194	153
+	100	125
+	126	196
+	198	114
+	144	166
+	196	128
+	87	127
+	172	147
+	79	91
+	73	85
+	69	68
+	136	159
+	201	134
+	219	141
+	207	108
+	143	157
+	192	112
+	159	160
+	206	130
+	78	91
+	127	185
+	61	32
+	223	118
+	244	100
+	174	144
+	236	109
+	179	138
+	208	139
+	204	139
+	254	112
+	257	105
+	150	176
+	255	84
+	83	101
+	221	131
+	211	120
+	118	153
+	182	154
+	139	180
+	70	53
+	94	133
+	76	86
+	252	93
+	177	149
+	158	150
+	85	107
+	178	139
+	63	39
+	246	90
+	216	126
+	233	107
+	82	85
+	191	144
+	239	88
+	75	76
+	147	150
+	122	153
+	166	159
+	241	109
+	80	82
+	186	142
+	109	169
+	54	24
+	77	77
+	72	71
+	57	37
+	250	93
+	260	5
+	242	103
+	185	116
+	230	111
+	62	45
+	68	67
+	170	113
+	119	158
+	258	94
+	90	109
+	56	28
+	47	11
+	42	4
+	64	29
+	71	69
+	59	22
+	48	6
+	49	8
+	65	58
+	60	28
+	50	9
+	39	5
+	52	14
+	55	25
+	40	7
+	38	5
+	43	3
+	51	12
+	58	18
+	45	9
+	46	11
+	37	2
+	44	7
+	32	1
+	29	1
+	36	1
+	34	4
+	33	2
+	41	6
+	31	1
+	26	1
+	35	1
-	92	138
-	247	92
-	166	174
-	142	158
-	224	103
-	110	155
-	240	104
-	174	156
-	151	163
-	116	173
-	155	162
-	188	143
-	139	152
-	137	169
-	128	151
-	170	153
-	222	111
-	225	94
-	218	122
-	121	176
-	82	101
-	129	169
-	242	105
-	53	17
-	126	182
-	149	161
-	74	72
-	105	157
-	145	187
-	101	158
-	86	112
-	161	137
-	114	163
-	249	99
-	169	186
-	219	131
-	163	157
-	164	175
-	100	141
-	61	41
-	147	161
-	162	159
-	217	121
-	236	138
-	171	153
-	124	171
-	196	127
-	187	130
-	104	142
-	131	197
-	226	107
-	228	112
-	70	69
-	80	94
-	153	185
-	195	139
-	190	129
-	239	104
-	194	130
-	138	183
-	257	113
-	89	114
-	146	177
-	98	147
-	111	147
-	49	8
-	252	113
-	78	109
-	112	158
-	160	146
-	177	162
-	83	102
-	152	167
-	230	108
-	168	154
-	243	108
-	99	150
-	232	85
-	212	144
-	178	138
-	66	60
-	79	104
-	135	161
-	179	145
-	182	135
-	132	148
-	176	125
-	216	129
-	181	168
-	91	116
-	255	92
-	150	163
-	125	177
-	136	163
-	81	107
-	95	120
-	141	175
-	165	160
-	167	150
-	259	103
-	133	150
-	157	172
-	156	160
-	221	129
-	76	79
-	48	15
-	227	122
-	113	178
-	185	138
-	172	154
-	144	177
-	214	126
-	159	177
-	256	93
-	154	169
-	158	159
-	96	118
-	191	140
-	117	161
-	180	126
-	94	126
-	127	179
-	175	149
-	186	153
-	204	133
-	106	153
-	207	141
-	237	133
-	183	155
-	173	153
-	233	97
-	220	108
-	213	112
-	140	175
-	130	154
-	143	159
-	258	88
-	90	127
-	229	84
-	192	128
-	108	158
-	73	68
-	248	109
-	205	118
-	84	104
-	209	109
-	119	163
-	107	156
-	62	37
-	199	143
-	231	91
-	250	104
-	109	155
-	215	115
-	193	136
-	235	91
-	103	159
-	208	119
-	148	154
-	123	149
-	85	116
-	203	124
-	71	71
-	184	153
