#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	973832	922931	94.78	610	0.06	112	0.01	2366	0.24	47813	4.91
Ecoli	973832	973816	100.00	0	0.00	0	0.00	4	0.00	12	0.00
PhiX	973832	973832	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	973832	972748	99.89	0	0.00	0	0.00	1	0.00	1083	0.11
Vectors	973832	967217	99.32	2	0.00	0	0.00	86	0.01	6527	0.67
Bacteria_24k	973832	926795	95.17	2879	0.30	3827	0.39	1871	0.19	38460	3.95
Protists_1k	973832	910542	93.50	2450	0.25	4456	0.46	1985	0.20	54399	5.59
Viruses	973832	935749	96.10	40	0.00	23	0.00	1669	0.17	36351	3.73
Fungi_RefSeq_release	973832	922159	94.70	388	0.04	137	0.01	2650	0.27	48498	4.98
Coral	973832	934814	95.99	168	0.02	172	0.02	2221	0.23	36457	3.74
Bird	973832	932381	95.75	202	0.02	44	0.00	2911	0.30	38294	3.93
Plant	973832	931023	95.60	71	0.01	14	0.00	2005	0.21	40719	4.18

%Hit_no_genomes: 92.55
