#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	31814	29841	93.79	43	0.14	12	0.04	96	0.30	1822	5.73
Ecoli	31814	31814	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	31814	31814	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	31814	31812	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	31814	31076	97.68	0	0.00	0	0.00	10	0.03	728	2.29
Bacteria_24k	31814	30357	95.42	16	0.05	43	0.14	73	0.23	1325	4.16
Protists_1k	31814	29506	92.74	94	0.30	178	0.56	64	0.20	1972	6.20
Viruses	31814	30393	95.54	1	0.00	0	0.00	48	0.15	1372	4.31
Fungi_RefSeq_release	31814	29912	94.02	23	0.07	5	0.02	81	0.25	1793	5.64
Coral	31814	30326	95.32	6	0.02	4	0.01	89	0.28	1389	4.37
Bird	31814	30157	94.80	14	0.04	4	0.01	121	0.38	1518	4.77
Plant	31814	30187	94.89	7	0.02	0	0.00	65	0.20	1555	4.89

%Hit_no_genomes: 92.06
