#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	34070	31640	92.87	57	0.17	11	0.03	122	0.36	2240	6.57
Ecoli	34070	34065	99.99	0	0.00	0	0.00	1	0.00	4	0.01
PhiX	34070	34070	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	34070	33824	99.28	0	0.00	0	0.00	3	0.01	243	0.71
Vectors	34070	33246	97.58	2	0.01	0	0.00	5	0.01	817	2.40
Bacteria_24k	34070	28233	82.86	1188	3.49	1448	4.25	224	0.66	2977	8.74
Protists_1k	34070	29702	87.17	241	0.71	218	0.64	786	2.31	3123	9.17
Viruses	34070	32052	94.08	1	0.00	0	0.00	81	0.24	1936	5.68
Fungi_RefSeq_release	34070	31463	92.35	18	0.05	6	0.02	127	0.37	2456	7.21
Coral	34070	32191	94.49	5	0.01	5	0.01	104	0.31	1765	5.18
Bird	34070	32073	94.14	7	0.02	5	0.01	126	0.37	1859	5.46
Plant	34070	32042	94.05	6	0.02	2	0.01	90	0.26	1930	5.66

%Hit_no_genomes: 78.96
