#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8571	7129	83.18	5	0.06	1	0.01	36	0.42	1400	16.33
Ecoli	8571	8571	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	8571	8571	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8571	8478	98.91	0	0.00	0	0.00	0	0.00	93	1.09
Vectors	8571	7876	91.89	0	0.00	1	0.01	4	0.05	690	8.05
Bacteria_24k	8571	7141	83.32	37	0.43	50	0.58	35	0.41	1308	15.26
Protists_1k	8571	6882	80.29	22	0.26	64	0.75	31	0.36	1572	18.34
Viruses	8571	7238	84.45	1	0.01	0	0.00	28	0.33	1304	15.21
Fungi_RefSeq_release	8571	7040	82.13	3	0.04	1	0.01	30	0.35	1497	17.47
Coral	8571	7331	85.53	3	0.04	1	0.01	36	0.42	1200	14.00
Bird	8571	7284	84.98	0	0.00	0	0.00	53	0.62	1234	14.40
Plant	8571	7241	84.49	2	0.02	2	0.02	36	0.42	1290	15.05

%Hit_no_genomes: 78.92
