#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3499131	3289666	94.01	3360	0.10	1072	0.03	12111	0.35	192922	5.51
Ecoli	3499131	3499130	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3499131	3499131	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3499131	3499066	100.00	0	0.00	0	0.00	1	0.00	64	0.00
Vectors	3499131	3428056	97.97	15	0.00	1	0.00	1327	0.04	69732	1.99
Bacteria_24k	3499131	3359906	96.02	918	0.03	1476	0.04	8101	0.23	128730	3.68
Protists_1k	3499131	3250820	92.90	11858	0.34	20930	0.60	5791	0.17	209732	5.99
Viruses	3499131	3356043	95.92	111	0.00	59	0.00	6718	0.19	136200	3.89
Fungi_RefSeq_release	3499131	3295415	94.17	2139	0.06	662	0.02	13167	0.38	187748	5.37
Coral	3499131	3345050	95.59	1039	0.03	955	0.03	11467	0.33	140620	4.02
Bird	3499131	3328459	95.12	1409	0.04	347	0.01	13354	0.38	155562	4.45
Plant	3499131	3330659	95.18	541	0.02	109	0.00	10115	0.29	157707	4.51

%Hit_no_genomes: 92.28
