#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	163792	153502	93.72	149	0.09	61	0.04	579	0.35	9501	5.80
Ecoli	163792	163792	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	163792	163792	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	163792	163776	99.99	0	0.00	0	0.00	0	0.00	16	0.01
Vectors	163792	159931	97.65	1	0.00	1	0.00	54	0.03	3805	2.32
Bacteria_24k	163792	156723	95.68	60	0.04	78	0.05	406	0.25	6525	3.98
Protists_1k	163792	151652	92.58	557	0.34	991	0.61	280	0.17	10312	6.30
Viruses	163792	156587	95.60	9	0.01	2	0.00	328	0.20	6866	4.19
Fungi_RefSeq_release	163792	153765	93.88	82	0.05	31	0.02	614	0.37	9300	5.68
Coral	163792	156137	95.33	49	0.03	40	0.02	524	0.32	7042	4.30
Bird	163792	155363	94.85	58	0.04	13	0.01	606	0.37	7752	4.73
Plant	163792	155445	94.90	25	0.02	9	0.01	466	0.28	7847	4.79

%Hit_no_genomes: 91.96
