#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4560372	4270944	93.65	4563	0.10	1524	0.03	16674	0.37	266667	5.85
Ecoli	4560372	4560370	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	4560372	4560372	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4560372	4560273	100.00	0	0.00	0	0.00	2	0.00	97	0.00
Vectors	4560372	4459351	97.78	15	0.00	4	0.00	2054	0.05	98948	2.17
Bacteria_24k	4560372	4365512	95.72	1225	0.03	1884	0.04	11634	0.26	180117	3.95
Protists_1k	4560372	4221233	92.56	15615	0.34	26996	0.59	8043	0.18	288485	6.33
Viruses	4560372	4360222	95.62	208	0.00	73	0.00	9253	0.20	190616	4.18
Fungi_RefSeq_release	4560372	4278315	93.83	2899	0.06	998	0.02	17550	0.38	260610	5.71
Coral	4560372	4345638	95.30	1442	0.03	1400	0.03	16038	0.35	195854	4.29
Bird	4560372	4322435	94.77	2086	0.05	452	0.01	18527	0.41	216872	4.76
Plant	4560372	4325575	94.85	785	0.02	179	0.00	13709	0.30	220124	4.83

%Hit_no_genomes: 91.87
