#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5578950	5256756	94.22	5415	0.10	1801	0.03	18891	0.34	296087	5.31
Ecoli	5578950	5578947	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	5578950	5578950	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5578950	5578813	100.00	0	0.00	0	0.00	1	0.00	136	0.00
Vectors	5578950	5461498	97.90	17	0.00	2	0.00	2372	0.04	115061	2.06
Bacteria_24k	5578950	5353617	95.96	2629	0.05	4660	0.08	13441	0.24	204603	3.67
Protists_1k	5578950	5197518	93.17	18572	0.33	30367	0.54	11694	0.21	320799	5.75
Viruses	5578950	5356170	96.01	208	0.00	57	0.00	10491	0.19	212024	3.80
Fungi_RefSeq_release	5578950	5266103	94.39	3316	0.06	1226	0.02	20018	0.36	288287	5.17
Coral	5578950	5337389	95.67	1886	0.03	1630	0.03	18208	0.33	219837	3.94
Bird	5578950	5312158	95.22	2557	0.05	579	0.01	20827	0.37	242829	4.35
Plant	5578950	5318895	95.34	890	0.02	235	0.00	15422	0.28	243508	4.36

%Hit_no_genomes: 92.42
