#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2684462	2516051	93.73	2933	0.11	1001	0.04	9769	0.36	154708	5.76
Ecoli	2684462	2684458	100.00	0	0.00	0	0.00	2	0.00	2	0.00
PhiX	2684462	2684462	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2684462	2683967	99.98	0	0.00	0	0.00	10	0.00	485	0.02
Vectors	2684462	2628993	97.94	8	0.00	0	0.00	1168	0.04	54293	2.02
Bacteria_24k	2684462	2572269	95.81	707	0.03	1024	0.04	6912	0.26	103550	3.86
Protists_1k	2684462	2486278	92.62	9534	0.36	16430	0.61	4648	0.17	167572	6.24
Viruses	2684462	2568843	95.70	103	0.00	46	0.00	5601	0.21	109869	4.09
Fungi_RefSeq_release	2684462	2520058	93.88	1729	0.06	532	0.02	10439	0.39	151704	5.65
Coral	2684462	2560003	95.36	904	0.03	774	0.03	9595	0.36	113186	4.22
Bird	2684462	2547181	94.88	1162	0.04	250	0.01	10889	0.41	124980	4.66
Plant	2684462	2547710	94.91	468	0.02	125	0.00	8320	0.31	127839	4.76

%Hit_no_genomes: 91.91
