#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	59015	55622	94.25	76	0.13	20	0.03	207	0.35	3090	5.24
Ecoli	59015	59015	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	59015	59015	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	59015	59011	99.99	0	0.00	0	0.00	0	0.00	4	0.01
Vectors	59015	57851	98.03	1	0.00	1	0.00	16	0.03	1146	1.94
Bacteria_24k	59015	56658	96.00	40	0.07	55	0.09	152	0.26	2110	3.58
Protists_1k	59015	54958	93.14	207	0.35	357	0.60	103	0.17	3390	5.74
Viruses	59015	56703	96.09	2	0.00	1	0.00	109	0.18	2200	3.73
Fungi_RefSeq_release	59015	55771	94.51	44	0.07	6	0.01	209	0.35	2985	5.06
Coral	59015	56535	95.79	15	0.03	12	0.02	169	0.29	2284	3.87
Bird	59015	56257	95.33	20	0.03	5	0.01	197	0.33	2536	4.30
Plant	59015	56353	95.50	8	0.01	2	0.00	153	0.26	2499	4.23

%Hit_no_genomes: 92.41
