#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2416626	2258694	93.48	2263	0.09	827	0.03	8280	0.34	146562	6.06
Ecoli	2416626	2416622	100.00	0	0.00	0	0.00	4	0.00	0	0.00
PhiX	2416626	2416626	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2416626	2416355	99.99	0	0.00	0	0.00	1	0.00	270	0.01
Vectors	2416626	2357398	97.55	15	0.00	0	0.00	1003	0.04	58210	2.41
Bacteria_24k	2416626	2306195	95.43	919	0.04	1705	0.07	6055	0.25	101752	4.21
Protists_1k	2416626	2231975	92.36	7797	0.32	13966	0.58	4573	0.19	158315	6.55
Viruses	2416626	2304460	95.36	95	0.00	33	0.00	4713	0.20	107325	4.44
Fungi_RefSeq_release	2416626	2262556	93.63	1383	0.06	515	0.02	8802	0.36	143370	5.93
Coral	2416626	2298799	95.14	826	0.03	777	0.03	8086	0.33	108138	4.47
Bird	2416626	2286416	94.61	924	0.04	194	0.01	9521	0.39	119571	4.95
Plant	2416626	2287124	94.64	394	0.02	95	0.00	6889	0.29	122124	5.05

%Hit_no_genomes: 91.67
