#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1140664	1077779	94.49	1078	0.09	386	0.03	4051	0.36	57370	5.03
Ecoli	1140664	1140663	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	1140664	1140664	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1140664	1140649	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	1140664	1119863	98.18	4	0.00	0	0.00	445	0.04	20352	1.78
Bacteria_24k	1140664	1098692	96.32	560	0.05	904	0.08	2734	0.24	37774	3.31
Protists_1k	1140664	1064259	93.31	4037	0.35	7085	0.62	2262	0.20	63021	5.52
Viruses	1140664	1099050	96.36	43	0.00	11	0.00	2199	0.19	39361	3.45
Fungi_RefSeq_release	1140664	1079551	94.64	708	0.06	199	0.02	4213	0.37	55993	4.91
Coral	1140664	1094954	95.99	318	0.03	330	0.03	3745	0.33	41317	3.62
Bird	1140664	1089921	95.55	520	0.05	131	0.01	4334	0.38	45758	4.01
Plant	1140664	1090857	95.65	167	0.01	45	0.00	3246	0.28	46349	4.06

%Hit_no_genomes: 92.59
