#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3045	2342	76.91	2	0.07	0	0.00	3	0.10	698	22.92
Ecoli	3045	3045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3045	3045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3045	3045	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3045	2626	86.24	0	0.00	0	0.00	2	0.07	417	13.69
Bacteria_24k	3045	2400	78.81	7	0.23	10	0.33	13	0.43	615	20.20
Protists_1k	3045	2289	75.17	12	0.39	24	0.79	9	0.30	711	23.35
Viruses	3045	2398	78.75	1	0.03	1	0.03	9	0.30	636	20.89
Fungi_RefSeq_release	3045	2341	76.88	1	0.03	0	0.00	13	0.43	690	22.66
Coral	3045	2403	78.92	1	0.03	1	0.03	13	0.43	627	20.59
Bird	3045	2373	77.93	0	0.00	0	0.00	13	0.43	659	21.64
Plant	3045	2377	78.06	0	0.00	0	0.00	9	0.30	659	21.64

%Hit_no_genomes: 74.15
