Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Par-ARag_001-Ex1-6G-lcwgs-2-T	9429006.0	265864.0	2260.0	15062.0	314130.0	0.0
Par-ARag_002-Ex1-6H-lcwgs-2-T	8831124.0	258538.0	2182.0	15918.0	186332.0	0.0
Par-ARag_006-Ex1-7C-lcwgs-2-T	6591398.0	61554.0	1602.0	668.0	227582.0	0.0
Par-ARag_007-Ex1-7D-lcwgs-2-T	10420266.0	94836.0	2494.0	1988.0	294486.0	0.0
Par-ARag_008-Ex1-7E-lcwgs-2-T	5222252.0	44714.0	1200.0	738.0	109706.0	0.0
Par-ARag_009-Ex1-7F-lcwgs-2-T	6611032.0	65260.0	1596.0	1064.0	92610.0	0.0
Par-ARag_010-Ex1-7G-lcwgs-2-T	8270534.0	83224.0	1970.0	1282.0	211030.0	0.0
Par-ARag_011-Ex1-7H-lcwgs-2-T	10333268.0	114538.0	2396.0	1946.0	223372.0	0.0
Par-ARag_012-Ex1-8A-lcwgs-2-T	6649778.0	57410.0	1680.0	1488.0	107568.0	0.0
Par-ARag_013-Ex1-8B-lcwgs-2-T	3410422.0	36430.0	780.0	530.0	73292.0	0.0
Par-ARag_014-Ex1-8C-lcwgs-2-T	5521906.0	59786.0	1338.0	918.0	238518.0	0.0
Par-ARag_017-Ex1-8E-lcwgs-2-T	9602496.0	131926.0	2174.0	6146.0	204566.0	0.0
Par-ARag_019-Ex1-8F-lcwgs-2-T	9920094.0	211444.0	2516.0	7182.0	110618.0	0.0
Par-ARag_020-Ex1-8G-lcwgs-2-T	5500130.0	194298.0	1270.0	14430.0	68728.0	0.0
Par-ARag_021-Ex1-8H-lcwgs-2-T	8331298.0	182712.0	2020.0	14292.0	143362.0	0.0
Par-ARag_022-Ex1-9A-lcwgs-2-T	9389312.0	292630.0	2114.0	14160.0	85402.0	0.0
Par-ARag_025-Ex1-9D-lcwgs-2-T	8261194.0	78258.0	2034.0	1126.0	297466.0	0.0
Par-ARag_027-Ex1-9F-lcwgs-2-T	5647274.0	75808.0	1360.0	1758.0	103190.0	0.0
Par-ARag_028-Ex1-9G-lcwgs-2-T	8812932.0	89628.0	2090.0	1300.0	280246.0	0.0
Par-ARag_029-Ex1-9H-lcwgs-2-T	8015334.0	83552.0	1806.0	1402.0	296096.0	0.0
Par-ARag_030-Ex1-10A-lcwgs-2-T	3938498.0	37542.0	890.0	684.0	99462.0	0.0
Par-CPas_003-Ex1-5C-lcwgs-1-T	345658.0	6954.0	62.0	72.0	8512.0	0.0
Par-CPas_004-Ex1-7D7E-lcwgs-1and2-T	185912.0	4634.0	34.0	58.0	3644.0	0.0
Par-CPas_008-Ex1-6E6F-lcwgs-1and2-T	1242384.0	26848.0	280.0	258.0	15548.0	0.0
Par-CPas_010-Ex1-5A-lcwgs-1-T	9894650.0	162726.0	2312.0	1848.0	45682.0	0.0
Par-CPas_013-Ex1-2F3G-lcwgs-1and2-T	96176.0	2768.0	22.0	42.0	1328.0	0.0
Par-CPas_015-Ex1-7H-lcwgs-1-T	804958.0	16890.0	220.0	158.0	9532.0	0.0
Par-CPas_016-Ex1-6F6G-lcwgs-1and2-T	711166.0	14552.0	146.0	156.0	10974.0	0.0
Par-CPas_018-Ex1-3H4H-lcwgs-1and2-T	268844.0	6222.0	66.0	86.0	4146.0	0.0
Par-CPas_020-Ex1-6A-lcwgs-1-T	453958.0	10018.0	82.0	98.0	7800.0	0.0
Par-CPas_023-Ex1-8H-lcwgs-1-T	1388506.0	27848.0	322.0	230.0	6410.0	0.0
Par-CPas_027-Ex1-2E-lcwgs-1-T	115086.0	3580.0	12.0	44.0	1926.0	0.0
Par-CPas_028-Ex1-3C-lcwgs-1-T	5135624.0	83692.0	1104.0	1880.0	256938.0	0.0
Par-CPas_033-Ex1-5F-lcwgs-1-T	2427806.0	39894.0	576.0	424.0	42870.0	0.0
Par-CPas_035-Ex1-2G3H-lcwgs-1and2-T	1532456.0	30098.0	348.0	314.0	55800.0	0.0
Par-CPas_037-Ex1-7C7D-lcwgs-1and2-T	235502.0	5602.0	32.0	64.0	5602.0	0.0
Par-CPas_038-Ex1-4D-lcwgs-1-T	21417770.0	363872.0	4984.0	4866.0	351310.0	0.0
Par-CPas_041-Ex1-8F-lcwgs-1-T	448692.0	11572.0	92.0	126.0	17538.0	0.0
Par-CPas_043-Ex1-7F7G-lcwgs-1and2-T	561940.0	12466.0	108.0	156.0	11648.0	0.0
Par-CPas_044-Ex1-8D-lcwgs-1-T	195252.0	5204.0	36.0	46.0	5702.0	0.0
Par-CPas_045-Ex1-6H7A-lcwgs-1and2-T	245792.0	6174.0	36.0	98.0	6088.0	0.0
Par-CPas_046-Ex1-3G-lcwgs-1-T	178024.0	4452.0	40.0	42.0	3606.0	0.0
Par-CPas_047-Ex1-2H-lcwgs-1-T	117922.0	3446.0	22.0	20.0	2352.0	0.0
Par-CPas_048-Ex1-4E-lcwgs-1-T	5105864.0	83134.0	1266.0	1462.0	28436.0	0.0
Par-CPas_049-Ex1-4B-lcwgs-1-T	23189494.0	411642.0	5682.0	6844.0	150024.0	0.0
Par-CPas_055-Ex1-4F5E-lcwgs-1and2-T	13016436.0	220148.0	3016.0	2954.0	230190.0	0.0
Par-CPas_058-Ex1-5D-lcwgs-1-T	11793052.0	187526.0	2750.0	3090.0	195482.0	0.0
Par-CPas_059-Ex1-3A-lcwgs-1-T	1280752.0	28282.0	306.0	292.0	86228.0	0.0
Par-CPas_061-Ex1-3D-lcwgs-1-T	804220.0	15660.0	180.0	210.0	16230.0	0.0
Par-CPas_062-Ex1-5E-lcwgs-1-T	7378222.0	154044.0	1532.0	1824.0	122344.0	0.0
Par-CPas_063-Ex1-8B8C-lcwgs-1and2-T	15228020.0	287438.0	3670.0	1690.0	71926.0	0.0
Par-CPas_064-Ex1-6C6D-lcwgs-1and2-T	327892.0	6966.0	68.0	70.0	6490.0	0.0
Par-CPas_065-Ex1-3E-lcwgs-1-T	570064.0	11914.0	138.0	136.0	7796.0	0.0
Par-CPas_066-Ex1-8G-lcwgs-1-T	870886.0	18624.0	204.0	284.0	18074.0	0.0
Par-CPas_067-Ex1-7E7F-lcwgs-1and2-T	39787218.0	481952.0	8686.0	9168.0	735340.0	0.0
Par-CPas_068-Ex1-4H-lcwgs-1-T	24624916.0	414664.0	5670.0	3788.0	157758.0	0.0
Par-CPas_069-Ex1-5B-lcwgs-1-T	485000.0	11480.0	90.0	106.0	7744.0	0.0
Par-CPas_070-Ex1-4C2D-lcwgs-1and2-T	775958.0	11838.0	162.0	158.0	5348.0	0.0
Par-CPas_071-Ex1-6B-lcwgs-1-T	110214.0	3474.0	44.0	26.0	2362.0	0.0
Par-CPas_072-Ex1-6D6E-lcwgs-1and2-T	360910.0	7824.0	86.0	72.0	6196.0	0.0
Par-CPas_073-Ex1-8E8F-lcwgs-1and2-T	12768140.0	315502.0	2926.0	2822.0	1427438.0	0.0
Par-CPas_074-Ex1-4G-lcwgs-1-T	15756498.0	293888.0	3634.0	3300.0	461214.0	0.0
Par-CPas_075-Ex1-8A8B-lcwgs-1and2-T	6740192.0	120318.0	1658.0	1470.0	127082.0	0.0
Par-CPas_076-Ex1-5G-lcwgs-1-T	2213536.0	40426.0	544.0	400.0	19286.0	0.0
Par-CPas_077-Ex1-7G7H-lcwgs-1and2-T	6816766.0	123274.0	1634.0	1034.0	45100.0	0.0
Par-CPas_079-Ex1-8C-lcwgs-1-T	20565086.0	377392.0	4978.0	3722.0	218854.0	0.0
Par-CPas_082-Ex1-6G6H-lcwgs-1and2-T	1675264.0	31614.0	392.0	326.0	7868.0	0.0
Par-CPas_083-Ex1-4A-lcwgs-1-T	13222990.0	212694.0	3098.0	3932.0	352284.0	0.0
Par-CPas_084-Ex1-3F4F-lcwgs-1and2-T	607232.0	14158.0	162.0	148.0	17226.0	0.0
Par-CPas_085-Ex1-2D3F-lcwgs-1and2-T	413176.0	10636.0	72.0	112.0	7558.0	0.0
Par-CPas_087-Ex1-5H-lcwgs-1-T	13467778.0	245266.0	3124.0	3062.0	215762.0	0.0
