#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	892152	861170	96.52	609	0.07	245	0.03	1588	0.18	28540	3.20
Ecoli	892152	892137	100.00	0	0.00	0	0.00	5	0.00	10	0.00
PhiX	892152	892152	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	892152	892131	100.00	0	0.00	0	0.00	2	0.00	19	0.00
Vectors	892152	883108	98.98	1	0.00	0	0.00	52	0.01	8991	1.01
Bacteria_24k	892152	858540	96.23	2624	0.29	5220	0.59	1481	0.17	24287	2.72
Protists_1k	892152	849362	95.20	2410	0.27	4095	0.46	2641	0.30	33644	3.77
Viruses	892152	870076	97.53	33	0.00	8	0.00	1203	0.13	20832	2.34
Fungi_RefSeq_release	892152	861657	96.58	409	0.05	161	0.02	1799	0.20	28126	3.15
Coral	892152	870072	97.52	50	0.01	17	0.00	1426	0.16	20587	2.31
Bird	892152	865793	97.04	239	0.03	38	0.00	2194	0.25	23888	2.68
Plant	892152	868529	97.35	65	0.01	10	0.00	1317	0.15	22231	2.49

%Hit_no_genomes: 94.03
