#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3596209	3435287	95.52	5594	0.16	1688	0.05	8392	0.23	145248	4.04
Ecoli	3596209	3596187	100.00	0	0.00	0	0.00	6	0.00	16	0.00
PhiX	3596209	3596209	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3596209	3596157	100.00	0	0.00	0	0.00	4	0.00	48	0.00
Vectors	3596209	3558986	98.96	4	0.00	1	0.00	243	0.01	36975	1.03
Bacteria_24k	3596209	3469311	96.47	4690	0.13	9723	0.27	6378	0.18	106107	2.95
Protists_1k	3596209	3388951	94.24	10236	0.28	22955	0.64	6684	0.19	167383	4.65
Viruses	3596209	3490451	97.06	103	0.00	40	0.00	6122	0.17	99493	2.77
Fungi_RefSeq_release	3596209	3442409	95.72	1789	0.05	1106	0.03	9569	0.27	141336	3.93
Coral	3596209	3491496	97.08	242	0.01	62	0.00	7124	0.20	97285	2.71
Bird	3596209	3469195	96.46	1586	0.04	180	0.01	13162	0.37	112086	3.12
Plant	3596209	3490199	97.06	280	0.01	75	0.00	6984	0.19	98671	2.74

%Hit_no_genomes: 93.38
