#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	278521	263523	94.61	357	0.13	107	0.04	1093	0.39	13441	4.83
Ecoli	278521	278521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	278521	278521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	278521	278520	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	278521	276765	99.37	0	0.00	0	0.00	51	0.02	1705	0.61
Bacteria_24k	278521	270353	97.06	195	0.07	243	0.09	745	0.27	6985	2.51
Protists_1k	278521	258199	92.70	1200	0.43	2777	1.00	449	0.16	15896	5.71
Viruses	278521	270336	97.06	17	0.01	2	0.00	809	0.29	7357	2.64
Fungi_RefSeq_release	278521	264433	94.95	234	0.08	77	0.03	1260	0.45	12517	4.49
Coral	278521	270833	97.23	45	0.02	4	0.00	1018	0.37	6621	2.38
Bird	278521	267601	96.08	219	0.08	54	0.02	1705	0.61	8942	3.21
Plant	278521	268484	96.39	48	0.02	6	0.00	964	0.35	9019	3.24

%Hit_no_genomes: 91.95
