#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15567177	14944853	96.00	12274	0.08	4066	0.03	38659	0.25	567325	3.64
Ecoli	15567177	15567000	100.00	0	0.00	0	0.00	28	0.00	149	0.00
PhiX	15567177	15567177	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15567177	15566917	100.00	0	0.00	0	0.00	2	0.00	258	0.00
Vectors	15567177	15415397	99.03	21	0.00	4	0.00	2108	0.01	149647	0.96
Bacteria_24k	15567177	15058283	96.72	21043	0.14	38249	0.25	26377	0.17	423225	2.72
Protists_1k	15567177	14744049	94.72	48752	0.31	90765	0.58	29217	0.19	654394	4.20
Viruses	15567177	15154277	97.35	519	0.00	136	0.00	22594	0.15	389651	2.50
Fungi_RefSeq_release	15567177	14948992	96.03	9172	0.06	4265	0.03	41229	0.26	563519	3.62
Coral	15567177	15132204	97.21	1375	0.01	363	0.00	30967	0.20	402268	2.58
Bird	15567177	15051237	96.68	5724	0.04	788	0.01	46349	0.30	463079	2.97
Plant	15567177	15119915	97.13	1792	0.01	363	0.00	31504	0.20	413603	2.66

%Hit_no_genomes: 93.95
