#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	495900	479499	96.69	310	0.06	146	0.03	693	0.14	15252	3.08
Ecoli	495900	495894	100.00	0	0.00	0	0.00	3	0.00	3	0.00
PhiX	495900	495900	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	495900	495896	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	495900	492562	99.32	1	0.00	0	0.00	35	0.01	3302	0.67
Bacteria_24k	495900	479383	96.67	1084	0.22	2679	0.54	811	0.16	11943	2.41
Protists_1k	495900	474395	95.66	1087	0.22	1723	0.35	1214	0.24	17481	3.53
Viruses	495900	484236	97.65	30	0.01	7	0.00	813	0.16	10814	2.18
Fungi_RefSeq_release	495900	480821	96.95	190	0.04	75	0.02	899	0.18	13915	2.81
Coral	495900	485533	97.90	27	0.01	6	0.00	627	0.13	9707	1.96
Bird	495900	482638	97.32	181	0.04	21	0.00	1912	0.39	11148	2.25
Plant	495900	484297	97.66	40	0.01	10	0.00	694	0.14	10859	2.19

%Hit_no_genomes: 94.61
