#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	87243	82469	94.53	108	0.12	37	0.04	322	0.37	4307	4.94
Ecoli	87243	87243	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	87243	87243	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	87243	87233	99.99	0	0.00	0	0.00	0	0.00	10	0.01
Vectors	87243	86720	99.40	1	0.00	0	0.00	7	0.01	515	0.59
Bacteria_24k	87243	84522	96.88	83	0.10	98	0.11	194	0.22	2346	2.69
Protists_1k	87243	80949	92.78	313	0.36	793	0.91	147	0.17	5041	5.78
Viruses	87243	84528	96.88	5	0.01	3	0.00	277	0.32	2430	2.79
Fungi_RefSeq_release	87243	82626	94.71	71	0.08	19	0.02	351	0.40	4176	4.79
Coral	87243	84658	97.04	4	0.00	1	0.00	311	0.36	2269	2.60
Bird	87243	83638	95.87	52	0.06	11	0.01	441	0.51	3101	3.55
Plant	87243	83907	96.18	12	0.01	2	0.00	298	0.34	3024	3.47

%Hit_no_genomes: 92.08
