#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1157104	1122148	96.97	900	0.08	337	0.03	2183	0.19	31536	2.73
Ecoli	1157104	1157095	100.00	0	0.00	0	0.00	0	0.00	9	0.00
PhiX	1157104	1157104	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1157104	1157091	100.00	0	0.00	0	0.00	0	0.00	13	0.00
Vectors	1157104	1150523	99.43	1	0.00	1	0.00	118	0.01	6461	0.56
Bacteria_24k	1157104	1124896	97.22	2145	0.19	4427	0.38	1902	0.16	23734	2.05
Protists_1k	1157104	1108998	95.84	3389	0.29	5042	0.44	2634	0.23	37041	3.20
Viruses	1157104	1134702	98.07	39	0.00	7	0.00	1618	0.14	20738	1.79
Fungi_RefSeq_release	1157104	1123953	97.13	610	0.05	178	0.02	2540	0.22	29823	2.58
Coral	1157104	1135080	98.10	75	0.01	28	0.00	1787	0.15	20134	1.74
Bird	1157104	1128915	97.56	420	0.04	55	0.00	3558	0.31	24156	2.09
Plant	1157104	1132697	97.89	101	0.01	25	0.00	1805	0.16	22476	1.94

%Hit_no_genomes: 94.93
