#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	177108	167380	94.51	262	0.15	88	0.05	803	0.45	8575	4.84
Ecoli	177108	177106	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	177108	177108	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	177108	177102	100.00	0	0.00	0	0.00	1	0.00	5	0.00
Vectors	177108	176004	99.38	0	0.00	0	0.00	25	0.01	1079	0.61
Bacteria_24k	177108	171844	97.04	90	0.05	150	0.08	465	0.26	4559	2.57
Protists_1k	177108	164012	92.60	693	0.39	1822	1.03	282	0.16	10299	5.82
Viruses	177108	171911	97.08	6	0.00	4	0.00	485	0.27	4702	2.65
Fungi_RefSeq_release	177108	167871	94.79	115	0.06	56	0.03	848	0.48	8218	4.64
Coral	177108	172116	97.18	13	0.01	9	0.01	660	0.37	4310	2.43
Bird	177108	170085	96.04	113	0.06	18	0.01	848	0.48	6044	3.41
Plant	177108	170517	96.28	27	0.02	6	0.00	604	0.34	5954	3.36

%Hit_no_genomes: 91.92
