pos	5pC>T
1	0.00685697891263807
2	0.0283474659830408
3	0.0111433915708202
4	0.0135963971692044
5	0.010924852934672
6	0.0103562353166803
7	0.00941333928173098
8	0.00812765957446808
9	0.0076413652572593
10	0.00878726319270563
11	0.00723900931310749
12	0.00758781054950434
13	0.00752195654914485
14	0.00795347643889507
15	0.0078573842514363
16	0.00826410708905436
17	0.00782571912013536
18	0.00840949071094521
19	0.00918523558428304
20	0.00813708184440522
21	0.00785653287788215
22	0.00779320330465889
23	0.00824164153107609
24	0.00635204842904037
25	0.00647263063140298
