Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sob-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1	Sob-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	896680.0	0.0	33-150	42.0	97.91387354126054	98.2587255208101	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r2	Sob-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	896680.0	0.0	33-150	42.0	98.30472571831372	98.2433276085114	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_002-Ex1-2A-lcwgs-1-T.clmp.r1	Sob-APnd_002-Ex1-2A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	214074.0	0.0	33-150	44.0	97.98344847325853	101.35482123004195	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_002-Ex1-2A-lcwgs-1-T.clmp.r2	Sob-APnd_002-Ex1-2A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	214074.0	0.0	33-150	44.0	98.63445367257461	101.32475685977747	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_003-Ex1-3A-lcwgs-1-T.clmp.r1	Sob-APnd_003-Ex1-3A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	544761.0	0.0	33-150	43.0	98.82841701173152	117.95046635129901	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_003-Ex1-3A-lcwgs-1-T.clmp.r2	Sob-APnd_003-Ex1-3A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	544761.0	0.0	33-150	43.0	98.8670025901198	117.74570316156993	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_004-Ex1-4A-lcwgs-1-T.clmp.r1	Sob-APnd_004-Ex1-4A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	565256.0	0.0	33-150	42.0	98.21107660125148	95.92789107944012	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Sob-APnd_004-Ex1-4A-lcwgs-1-T.clmp.r2	Sob-APnd_004-Ex1-4A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	565256.0	0.0	33-150	42.0	98.60550271029537	95.94530619754589	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1	Sob-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	126502.0	0.0	33-150	46.0	98.0617366295494	97.67687467391819	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r2	Sob-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	126502.0	0.0	33-150	46.0	98.65095180681682	97.67594978735514	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.r1	Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4989796.0	0.0	33-150	44.0	97.99526606095102	89.24333800419897	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.r2	Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4989796.0	0.0	33-150	44.0	98.37533606080933	89.28749872740288	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.r1	Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8795300.0	0.0	33-150	44.0	97.80437852771489	94.58573886052778	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.r2	Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8795300.0	0.0	33-150	44.0	98.18891135341849	94.62913203642854	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.r1	Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	317973.0	0.0	33-150	42.0	99.07689040696644	95.6592823919012	pass	pass	fail	pass	warn	warn	pass	warn	pass	pass	pass
Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.r2	Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	317973.0	0.0	33-150	42.0	99.2919952209878	95.68664320555519	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.r1	Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	230540.0	0.0	33-150	43.0	99.19963684101877	88.5017567450334	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.r2	Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	230540.0	0.0	33-150	43.0	99.47268987865121	88.533182961742	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.r1	Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8870079.0	0.0	33-150	39.0	98.79584381419612	86.35566425056642	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.r2	Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8870079.0	0.0	33-150	39.0	99.03724875401984	86.39464406123102	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.r1	Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	260716.0	0.0	33-150	42.0	99.26567524525993	87.76802344313353	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.r2	Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	260716.0	0.0	33-150	42.0	99.46007492836765	87.7851225087835	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
