Module	Section	Sample Name	Source
fastp	all_sections	Sde-ABol_062-Ex1-2F-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_062-Ex1-2F-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_046-Ex1-1H-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_046-Ex1-1H-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_003-Ex1-2G-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_003-Ex1-2G-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_019-Ex1-5A-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_019-Ex1-5A-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_027-Ex1-3C-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_027-Ex1-3C-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_016-Ex1-4B-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_016-Ex1-4B-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_072-Ex1-12F-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_072-Ex1-12F-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_051-Ex1-5H-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_051-Ex1-5H-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_057-Ex1-7C-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_057-Ex1-7C-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_015-Ex1-3B-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_015-Ex1-3B-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_064-Ex1-6D-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_064-Ex1-6D-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_066-Ex1-1G-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_066-Ex1-1G-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_038-Ex1-2D-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_038-Ex1-2D-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-CMal_025-Ex1-3C-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-CMal_025-Ex1-3C-lcwgs-1-1.fastp.json
fastp	all_sections	Sde-ABol_073-Ex1-1G-lcwgs-1-1	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/spratelloides_delicatulus/1st_sequencing_run/fq_fp1/Sde-ABol_073-Ex1-1G-lcwgs-1-1.fastp.json
