Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Sde-ABol_013-Ex1-1B-lcwgs-1-1	82.9488878074093	14.210641861550483	2.3776004765333427	0.38549459524602725	0.06693574015422854	0.009211340388196588	0.0009211340388196587	0.00030704467960655297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_014-Ex1-2B-lcwgs-1-1	83.06270996640538	13.49384098544233	3.0235162374020157	0.251959686450168	0.16797312430011196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_015-Ex1-3B-lcwgs-1-1	81.4777730010938	15.1309023035105	2.7780347512829024	0.5126167944580792	0.08380359484771145	0.014148658870392843	0.0021767167492912068	0.0005441791873228017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_016-Ex1-4B-lcwgs-1-1	82.89501440314275	14.234385644579541	2.40271394632279	0.38281582305401957	0.071583446587337	0.009682785045630124	0.002074882509777884	0.0006916275032592946	0.001037441254888942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_017-Ex1-5B-lcwgs-1-1	81.78597986028946	14.956061144424948	2.6879810105021007	0.47107434989175545	0.08388493477854744	0.01208822204232343	0.002564168312008	0.00036630975885828577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_018-Ex1-6B-lcwgs-1-1	85.11016602993826	12.542348446622936	1.9798649655205554	0.31956558302698285	0.03363848242389293	0.012013743722818904	0.002402748744563781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_019-Ex1-7B-lcwgs-1-1	83.53273634762184	13.843217850851438	2.2166764533176746	0.3376394597768644	0.051379917792131524	0.018349970640046974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_020-Ex1-8B-lcwgs-1-1	81.42823603390114	15.218101662243445	2.77235076947579	0.4819091841455997	0.08230899028355755	0.015033918992576402	0.0016475527663097427	0.00034324015964786304	6.86480319295726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_021-Ex1-9B-lcwgs-1-1	98.8013698630137	1.141552511415525	0.05707762557077625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sde-ABol_022-Ex1-10B-lcwgs-1-1	84.6437545594553	12.928588797924942	2.0872173137715815	0.291805139012726	0.04052849152954527	0.004052849152954527	0.004052849152954527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
