Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Par-ARag-001-Ex1-6G-lcwgs-2-1.1	39.300056563764976	58.0	150.0	18.181818181818183	4799462.0
Par-ARag-001-Ex1-6G-lcwgs-2-1.2	37.61172152377762	58.0	150.0	18.181818181818183	4799462.0
Par-ARag-002-Ex1-6H-lcwgs-2-1.1	25.413486137086338	55.0	150.0	27.27272727272727	4483781.0
Par-ARag-002-Ex1-6H-lcwgs-2-1.2	24.824814830170126	55.0	150.0	27.27272727272727	4483781.0
Par-ARag-006-Ex1-7C-lcwgs-2-1.1	36.96041912554598	59.0	150.0	27.27272727272727	3338960.0
Par-ARag-006-Ex1-7C-lcwgs-2-1.2	35.86235728680532	59.0	150.0	27.27272727272727	3338960.0
Par-ARag-007-Ex1-7D-lcwgs-2-1.1	33.72036711292229	56.0	150.0	27.27272727272727	5244093.0
Par-ARag-007-Ex1-7D-lcwgs-2-1.2	32.649849129301174	56.0	150.0	27.27272727272727	5244093.0
Par-ARag-008-Ex1-7E-lcwgs-2-1.1	35.76180080902297	55.0	150.0	27.27272727272727	2595435.0
Par-ARag-008-Ex1-7E-lcwgs-2-1.2	34.93683999169103	55.0	150.0	27.27272727272727	2595435.0
Par-ARag-009-Ex1-7F-lcwgs-2-1.1	46.29482046914435	57.0	150.0	27.27272727272727	3227610.0
Par-ARag-009-Ex1-7F-lcwgs-2-1.2	44.80726741136743	57.0	150.0	27.27272727272727	3227610.0
Par-ARag-010-Ex1-7G-lcwgs-2-1.1	34.806549339455685	57.0	150.0	27.27272727272727	4156614.0
Par-ARag-010-Ex1-7G-lcwgs-2-1.2	33.73782505266324	57.0	150.0	27.27272727272727	4156614.0
Par-ARag-011-Ex1-7H-lcwgs-2-1.1	36.64689741950168	56.0	150.0	27.27272727272727	5197255.0
Par-ARag-011-Ex1-7H-lcwgs-2-1.2	35.220810784117816	56.0	150.0	27.27272727272727	5197255.0
Par-ARag-012-Ex1-8A-lcwgs-2-1.1	36.29269788037265	54.0	150.0	27.27272727272727	3308969.0
Par-ARag-012-Ex1-8A-lcwgs-2-1.2	35.3751033953762	54.0	150.0	27.27272727272727	3308969.0
Par-ARag-013-Ex1-8B-lcwgs-2-1.1	36.602383161888575	57.0	150.0	27.27272727272727	1692455.0
Par-ARag-013-Ex1-8B-lcwgs-2-1.2	35.24217665875767	57.0	150.0	27.27272727272727	1692455.0
Par-ARag-014-Ex1-8C-lcwgs-2-1.1	39.77125843515233	58.0	150.0	27.27272727272727	2812082.0
Par-ARag-014-Ex1-8C-lcwgs-2-1.2	38.51458406315429	58.0	150.0	27.27272727272727	2812082.0
Par-ARag-017-Ex1-8E-lcwgs-2-1.1	43.120576004947566	58.0	150.0	27.27272727272727	4844857.0
Par-ARag-017-Ex1-8E-lcwgs-2-1.2	41.42781812506191	58.0	150.0	27.27272727272727	4844857.0
Par-ARag-019-Ex1-8F-lcwgs-2-1.1	34.37178097547434	51.0	150.0	18.181818181818183	4955406.0
Par-ARag-019-Ex1-8F-lcwgs-2-1.2	32.92824617654023	51.0	150.0	18.181818181818183	4955406.0
Par-ARag-020-Ex1-8G-lcwgs-2-1.1	28.012254281811295	56.0	150.0	27.27272727272727	2795328.0
Par-ARag-020-Ex1-8G-lcwgs-2-1.2	27.0465667141072	56.0	150.0	27.27272727272727	2795328.0
Par-ARag-021-Ex1-8H-lcwgs-2-1.1	30.635392927499467	57.0	150.0	27.27272727272727	4215519.0
Par-ARag-021-Ex1-8H-lcwgs-2-1.2	29.486369467484636	57.0	150.0	27.27272727272727	4215519.0
Par-ARag-022-Ex1-9A-lcwgs-2-1.1	24.61923177070443	53.0	150.0	9.090909090909092	4710114.0
Par-ARag-022-Ex1-9A-lcwgs-2-1.2	24.077361682898484	53.0	150.0	9.090909090909092	4710114.0
Par-ARag-025-Ex1-9D-lcwgs-2-1.1	43.9305993400119	58.0	150.0	27.27272727272727	4146897.0
Par-ARag-025-Ex1-9D-lcwgs-2-1.2	42.63860657395784	58.0	150.0	27.27272727272727	4146897.0
Par-ARag-027-Ex1-9F-lcwgs-2-1.1	27.742877690949328	55.0	150.0	27.27272727272727	2736103.0
Par-ARag-027-Ex1-9F-lcwgs-2-1.2	26.706243035078288	55.0	150.0	27.27272727272727	2736103.0
Par-ARag-028-Ex1-9G-lcwgs-2-1.1	39.14044485672513	57.0	150.0	27.27272727272727	4429707.0
Par-ARag-028-Ex1-9G-lcwgs-2-1.2	37.73808572899709	57.0	150.0	27.27272727272727	4429707.0
Par-ARag-029-Ex1-9H-lcwgs-2-1.1	39.63140846955383	55.0	150.0	27.27272727272727	4062999.0
Par-ARag-029-Ex1-9H-lcwgs-2-1.2	38.40255346260372	55.0	150.0	27.27272727272727	4062999.0
Par-ARag-030-Ex1-10A-lcwgs-2-1.1	38.8646499024824	56.0	150.0	27.27272727272727	1944821.0
Par-ARag-030-Ex1-10A-lcwgs-2-1.2	37.69695768784015	56.0	150.0	27.27272727272727	1944821.0
Par-CPas-003-Ex1-5C-lcwgs-1-1.1	19.502561453579588	42.0	150.0	18.181818181818183	175800.0
Par-CPas-003-Ex1-5C-lcwgs-1-1.2	18.757564667541274	42.0	150.0	18.181818181818183	175800.0
Par-CPas-004-Ex1-7D7E-lcwgs-1and2-1.1	3.4431590764875324	44.0	150.0	18.181818181818183	102435.0
Par-CPas-004-Ex1-7D7E-lcwgs-1and2-1.2	3.312344413530539	44.0	150.0	18.181818181818183	102435.0
Par-CPas-008-Ex1-6E6F-lcwgs-1and2-1.1	14.012146218590843	42.0	150.0	0.0	539379.0
Par-CPas-008-Ex1-6E6F-lcwgs-1and2-1.2	13.046330879711888	42.0	150.0	0.0	539379.0
Par-CPas-010-Ex1-5A-lcwgs-1-1.1	13.316512779952745	40.0	150.0	0.0	4985342.0
Par-CPas-010-Ex1-5A-lcwgs-1-1.2	12.7168985116501	40.0	150.0	0.0	4985342.0
Par-CPas-013-Ex1-2F3G-lcwgs-1and2-1.1	12.795447119050209	42.0	150.0	0.0	36724.0
Par-CPas-013-Ex1-2F3G-lcwgs-1and2-1.2	11.934974403659737	43.0	150.0	0.0	36724.0
Par-CPas-015-Ex1-7H-lcwgs-1-1.1	12.553763941932274	42.0	150.0	0.0	419037.0
Par-CPas-015-Ex1-7H-lcwgs-1-1.2	11.889503209546163	42.0	150.0	0.0	419037.0
Par-CPas-016-Ex1-6F6G-lcwgs-1and2-1.1	15.979337147483008	42.0	150.0	9.090909090909092	346115.0
Par-CPas-016-Ex1-6F6G-lcwgs-1and2-1.2	15.001748968616596	42.0	150.0	18.181818181818183	346115.0
Par-CPas-018-Ex1-3H4H-lcwgs-1and2-1.1	14.756315681755481	42.0	150.0	18.181818181818183	112379.0
Par-CPas-018-Ex1-3H4H-lcwgs-1and2-1.2	13.825536799579993	42.0	150.0	18.181818181818183	112379.0
Par-CPas-020-Ex1-6A-lcwgs-1-1.1	20.44460671845718	42.0	150.0	18.181818181818183	185266.0
Par-CPas-020-Ex1-6A-lcwgs-1-1.2	19.398673407008474	42.0	150.0	18.181818181818183	185266.0
Par-CPas-023-Ex1-8H-lcwgs-1-1.1	13.632968908314439	41.0	150.0	0.0	672345.0
Par-CPas-023-Ex1-8H-lcwgs-1-1.2	12.660300142058148	41.0	150.0	0.0	672345.0
Par-CPas-027-Ex1-2E-lcwgs-1-1.1	2.8369807949977712	43.0	150.0	9.090909090909092	55975.0
Par-CPas-027-Ex1-2E-lcwgs-1-1.2	2.5940151853505995	43.0	150.0	9.090909090909092	55975.0
Par-CPas-028-Ex1-3C-lcwgs-1-1.1	23.635711683374495	45.0	150.0	18.181818181818183	2680366.0
Par-CPas-028-Ex1-3C-lcwgs-1-1.2	22.90042194581096	45.0	150.0	18.181818181818183	2680366.0
Par-CPas-033-Ex1-5F-lcwgs-1-1.1	13.52833809476489	41.0	150.0	18.181818181818183	1245274.0
Par-CPas-033-Ex1-5F-lcwgs-1-1.2	13.102717026859878	41.0	150.0	18.181818181818183	1245274.0
Par-CPas-035-Ex1-2G3H-lcwgs-1and2-1.1	16.343441392788648	41.0	150.0	18.181818181818183	783702.0
Par-CPas-035-Ex1-2G3H-lcwgs-1and2-1.2	15.53309062923158	41.0	150.0	18.181818181818183	783702.0
Par-CPas-037-Ex1-7C7D-lcwgs-1and2-1.1	4.221023760111279	44.0	150.0	18.181818181818183	125432.0
Par-CPas-037-Ex1-7C7D-lcwgs-1and2-1.2	4.111770096922356	44.0	150.0	18.181818181818183	125432.0
Par-CPas-038-Ex1-4D-lcwgs-1-1.1	17.155272380684877	41.0	150.0	18.181818181818183	11068449.0
Par-CPas-038-Ex1-4D-lcwgs-1-1.2	16.02190708689092	41.0	150.0	18.181818181818183	11068449.0
Par-CPas-041-Ex1-8F-lcwgs-1-1.1	12.882687860621743	43.0	150.0	9.090909090909092	238415.0
Par-CPas-041-Ex1-8F-lcwgs-1-1.2	12.269368195927157	43.0	150.0	9.090909090909092	238415.0
Par-CPas-043-Ex1-7F7G-lcwgs-1and2-1.1	10.919196626408123	43.0	150.0	18.181818181818183	289741.0
Par-CPas-043-Ex1-7F7G-lcwgs-1and2-1.2	10.254732051750821	43.0	150.0	18.181818181818183	289741.0
Par-CPas-044-Ex1-8D-lcwgs-1-1.1	6.5717435581217245	44.0	150.0	18.181818181818183	109581.0
Par-CPas-044-Ex1-8D-lcwgs-1-1.2	6.3021194460581285	44.0	150.0	18.181818181818183	109581.0
Par-CPas-045-Ex1-6H7A-lcwgs-1and2-1.1	4.6617055926869995	44.0	150.0	18.181818181818183	134463.0
Par-CPas-045-Ex1-6H7A-lcwgs-1and2-1.2	4.53575295847061	44.0	150.0	18.181818181818183	134463.0
Par-CPas-046-Ex1-3G-lcwgs-1-1.1	14.881669215052156	42.0	150.0	18.181818181818183	73903.0
Par-CPas-046-Ex1-3G-lcwgs-1-1.2	13.907419184606852	42.0	150.0	18.181818181818183	73903.0
Par-CPas-047-Ex1-2H-lcwgs-1-1.1	3.3829474115608917	44.0	150.0	9.090909090909092	53681.0
Par-CPas-047-Ex1-2H-lcwgs-1-1.2	3.246958886756957	44.0	150.0	18.181818181818183	53681.0
Par-CPas-048-Ex1-4E-lcwgs-1-1.1	13.812627439939547	41.0	150.0	0.0	2556760.0
Par-CPas-048-Ex1-4E-lcwgs-1-1.2	13.221160682692016	41.0	150.0	0.0	2556760.0
Par-CPas-049-Ex1-4B-lcwgs-1-1.1	14.483656296461135	40.0	150.0	9.090909090909092	11886533.0
Par-CPas-049-Ex1-4B-lcwgs-1-1.2	13.320912086709598	40.0	150.0	9.090909090909092	11886533.0
Par-CPas-055-Ex1-4F5E-lcwgs-1and2-1.1	15.68978664162465	41.0	150.0	18.181818181818183	6620771.0
Par-CPas-055-Ex1-4F5E-lcwgs-1and2-1.2	14.904415517033726	41.0	150.0	18.181818181818183	6620771.0
Par-CPas-058-Ex1-5D-lcwgs-1-1.1	14.002771787355442	41.0	150.0	18.181818181818183	6029411.0
Par-CPas-058-Ex1-5D-lcwgs-1-1.2	13.338042511369267	41.0	150.0	18.181818181818183	6029411.0
Par-CPas-059-Ex1-3A-lcwgs-1-1.1	19.379030236257393	41.0	150.0	9.090909090909092	656785.0
Par-CPas-059-Ex1-3A-lcwgs-1-1.2	18.40277334169194	41.0	150.0	9.090909090909092	656785.0
Par-CPas-061-Ex1-3D-lcwgs-1-1.1	14.098190677606624	41.0	150.0	18.181818181818183	385111.0
Par-CPas-061-Ex1-3D-lcwgs-1-1.2	13.279630518647394	41.0	150.0	18.181818181818183	385111.0
Par-CPas-062-Ex1-5E-lcwgs-1-1.1	17.411803833444083	42.0	150.0	9.090909090909092	3821764.0
Par-CPas-062-Ex1-5E-lcwgs-1-1.2	16.416999783230253	42.0	150.0	9.090909090909092	3821764.0
