#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15212950	14937599	98.18	10316	0.07	2410	0.02	26694	0.18	235931	1.55
Ecoli	15212950	15212943	100.00	0	0.00	0	0.00	1	0.00	6	0.00
PhiX	15212950	15212950	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15212950	15212933	100.00	0	0.00	0	0.00	0	0.00	17	0.00
Vectors	15212950	15181767	99.79	8	0.00	3	0.00	1223	0.01	29949	0.20
Bacteria_24k	15212950	15060048	98.99	2780	0.02	2694	0.02	14643	0.10	132785	0.87
Protists_1k	15212950	14822624	97.43	33211	0.22	60881	0.40	11588	0.08	284646	1.87
Viruses	15212950	15071817	99.07	374	0.00	119	0.00	15078	0.10	125562	0.83
Fungi_RefSeq_release	15212950	14957103	98.33	6753	0.04	1953	0.01	27915	0.18	219226	1.44
Coral	15212950	15064091	99.02	1034	0.01	394	0.00	18291	0.12	129140	0.85
Bird	15212950	15011524	98.69	6053	0.04	721	0.00	35739	0.23	158913	1.04
Plant	15212950	15051675	98.94	1355	0.01	308	0.00	19272	0.13	140340	0.92

%Hit_no_genomes: 97.10
