#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23180521	22728375	98.05	17620	0.08	4355	0.02	44837	0.19	385334	1.66
Ecoli	23180521	23180465	100.00	0	0.00	0	0.00	29	0.00	27	0.00
PhiX	23180521	23180521	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23180521	23180503	100.00	0	0.00	0	0.00	10	0.00	8	0.00
Vectors	23180521	23124817	99.76	21	0.00	1	0.00	2224	0.01	53458	0.23
Bacteria_24k	23180521	22925267	98.90	7035	0.03	7706	0.03	23386	0.10	217127	0.94
Protists_1k	23180521	22530080	97.19	55488	0.24	103924	0.45	20202	0.09	470827	2.03
Viruses	23180521	22958863	99.05	529	0.00	230	0.00	23091	0.10	197808	0.85
Fungi_RefSeq_release	23180521	22754731	98.17	10224	0.04	3368	0.01	47815	0.21	364383	1.57
Coral	23180521	22932519	98.92	1610	0.01	551	0.00	31313	0.14	214528	0.93
Bird	23180521	22845264	98.55	9420	0.04	1287	0.01	52375	0.23	272175	1.17
Plant	23180521	22914016	98.85	2042	0.01	496	0.00	32399	0.14	231568	1.00

%Hit_no_genomes: 96.82
