#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10560470	10328181	97.80	11870	0.11	2827	0.03	21771	0.21	195821	1.85
Ecoli	10560470	10560141	100.00	0	0.00	0	0.00	191	0.00	138	0.00
PhiX	10560470	10560470	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10560470	10560387	100.00	0	0.00	0	0.00	11	0.00	72	0.00
Vectors	10560470	10535102	99.76	15	0.00	8	0.00	1377	0.01	23968	0.23
Bacteria_24k	10560470	10309114	97.61	43033	0.41	52366	0.50	15524	0.15	140433	1.33
Protists_1k	10560470	10187563	96.47	32408	0.31	52989	0.50	30738	0.29	256772	2.43
Viruses	10560470	10452885	98.99	267	0.00	132	0.00	12049	0.11	95137	0.90
Fungi_RefSeq_release	10560470	10346257	97.98	5249	0.05	1571	0.01	25445	0.24	181948	1.72
Coral	10560470	10440678	98.86	681	0.01	189	0.00	15850	0.15	103072	0.98
Bird	10560470	10394590	98.44	4105	0.04	504	0.00	26892	0.25	134379	1.27
Plant	10560470	10431561	98.78	972	0.01	182	0.00	16048	0.15	111707	1.06

%Hit_no_genomes: 95.21
