#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	33098274	31712447	95.81	125906	0.38	32315	0.10	79190	0.24	1148416	3.47
Ecoli	33098274	33091249	99.98	0	0.00	0	0.00	3914	0.01	3111	0.01
PhiX	33098274	33098274	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	33098274	33098004	100.00	0	0.00	0	0.00	120	0.00	150	0.00
Vectors	33098274	33036253	99.81	25	0.00	19	0.00	11906	0.04	50071	0.15
Bacteria_24k	33098274	29029566	87.70	1022707	3.09	1322712	4.00	148850	0.45	1574439	4.76
Protists_1k	33098274	30432608	91.94	217732	0.66	164756	0.50	555240	1.68	1727938	5.22
Viruses	33098274	32554333	98.35	1936	0.01	3675	0.01	46201	0.14	492129	1.49
Fungi_RefSeq_release	33098274	31884002	96.34	23111	0.07	4079	0.01	126678	0.38	1060404	3.20
Coral	33098274	32329244	97.67	2585	0.01	596	0.00	81313	0.25	684536	2.07
Bird	33098274	32048016	96.83	8470	0.03	1173	0.00	77443	0.23	963172	2.91
Plant	33098274	32397684	97.89	3460	0.01	681	0.00	74317	0.22	622132	1.88

%Hit_no_genomes: 84.13
