#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	24463561	24103899	98.53	88742	0.36	25398	0.10	11421	0.05	234101	0.96
Ecoli	24463561	24387707	99.69	0	0.00	0	0.00	69022	0.28	6832	0.03
PhiX	24463561	24463561	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	24463561	24463518	100.00	0	0.00	0	0.00	18	0.00	25	0.00
Vectors	24463561	24019081	98.19	258	0.00	389	0.00	135030	0.55	308803	1.26
Bacteria_24k	24463561	17552999	71.75	2007635	8.21	2524677	10.32	183311	0.75	2194939	8.97
Protists_1k	24463561	21686284	88.66	259978	1.06	79391	0.32	1026134	4.19	1411774	5.77
Viruses	24463561	23947886	97.89	1243	0.01	22286	0.09	72603	0.30	419543	1.71
Fungi_RefSeq_release	24463561	23941193	97.87	14888	0.06	3404	0.01	193963	0.79	310113	1.27
Coral	24463561	24311690	99.38	285	0.00	86	0.00	11334	0.05	140166	0.57
Bird	24463561	24274152	99.23	1116	0.00	159	0.00	11869	0.05	176265	0.72
Plant	24463561	24312184	99.38	523	0.00	120	0.00	11465	0.05	139269	0.57

%Hit_no_genomes: 69.23
