#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	19664661	19313631	98.21	13551	0.07	3334	0.02	32923	0.17	301222	1.53
Ecoli	19664661	19664652	100.00	0	0.00	0	0.00	3	0.00	6	0.00
PhiX	19664661	19664661	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	19664661	19664626	100.00	0	0.00	0	0.00	1	0.00	34	0.00
Vectors	19664661	19605941	99.70	14	0.00	4	0.00	1472	0.01	57230	0.29
Bacteria_24k	19664661	19461091	98.97	3895	0.02	3678	0.02	16350	0.08	179647	0.91
Protists_1k	19664661	19165656	97.47	42012	0.21	81467	0.41	13985	0.07	361541	1.84
Viruses	19664661	19479802	99.07	353	0.00	166	0.00	16465	0.08	167875	0.85
Fungi_RefSeq_release	19664661	19337691	98.34	7351	0.04	2262	0.01	33976	0.17	283381	1.44
Coral	19664661	19461848	98.97	1256	0.01	484	0.00	21649	0.11	179424	0.91
Bird	19664661	19396857	98.64	7926	0.04	1029	0.01	38223	0.19	220626	1.12
Plant	19664661	19449674	98.90	1657	0.01	407	0.00	23092	0.12	189831	0.97

%Hit_no_genomes: 97.14
