#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12218714	12082447	98.88	38523	0.32	11187	0.09	3888	0.03	82669	0.68
Ecoli	12218714	12208276	99.91	0	0.00	0	0.00	7196	0.06	3242	0.03
PhiX	12218714	12218714	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12218714	12218700	100.00	0	0.00	0	0.00	6	0.00	8	0.00
Vectors	12218714	12212257	99.95	3	0.00	1	0.00	1117	0.01	5336	0.04
Bacteria_24k	12218714	9057611	74.14	1020540	8.35	1167271	9.55	87295	0.71	885997	7.25
Protists_1k	12218714	11060017	90.52	119193	0.98	37829	0.31	488066	3.99	513609	4.20
Viruses	12218714	12159421	99.51	1056	0.01	507	0.00	8178	0.07	49552	0.41
Fungi_RefSeq_release	12218714	12118052	99.18	3702	0.03	575	0.00	21863	0.18	74522	0.61
Coral	12218714	12167366	99.58	108	0.00	32	0.00	4402	0.04	46806	0.38
Bird	12218714	12154722	99.48	459	0.00	78	0.00	4351	0.04	59104	0.48
Plant	12218714	12168153	99.59	149	0.00	50	0.00	4241	0.03	46121	0.38

%Hit_no_genomes: 72.06
