#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2818343	2758377	97.88	9861	0.35	2601	0.09	1997	0.07	45507	1.61
Ecoli	2818343	2816097	99.92	0	0.00	0	0.00	1555	0.06	691	0.02
PhiX	2818343	2818343	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2818343	2818342	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2818343	2791031	99.03	3	0.00	4	0.00	2898	0.10	24407	0.87
Bacteria_24k	2818343	2165524	76.84	191763	6.80	235992	8.37	18052	0.64	207012	7.35
Protists_1k	2818343	2542305	90.20	26231	0.93	10606	0.38	98119	3.48	141082	5.01
Viruses	2818343	2775872	98.49	245	0.01	455	0.02	3439	0.12	38332	1.36
Fungi_RefSeq_release	2818343	2763235	98.05	1142	0.04	274	0.01	8743	0.31	44949	1.59
Coral	2818343	2783963	98.78	64	0.00	20	0.00	1876	0.07	32420	1.15
Bird	2818343	2778911	98.60	193	0.01	31	0.00	2075	0.07	37133	1.32
Plant	2818343	2782859	98.75	100	0.00	25	0.00	1824	0.06	33535	1.19

%Hit_no_genomes: 74.40
