#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26167844	25787494	98.55	39660	0.15	10559	0.04	21305	0.08	308826	1.18
Ecoli	26167844	26160574	99.97	0	0.00	0	0.00	2964	0.01	4306	0.02
PhiX	26167844	26167844	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26167844	26167835	100.00	0	0.00	0	0.00	1	0.00	8	0.00
Vectors	26167844	26124101	99.83	16	0.00	4	0.00	5582	0.02	38141	0.15
Bacteria_24k	26167844	20352432	77.79	1798991	6.87	2111970	8.07	173656	0.66	1730795	6.61
Protists_1k	26167844	23765868	90.82	254632	0.97	98760	0.38	925642	3.54	1122942	4.29
Viruses	26167844	25983013	99.29	1900	0.01	984	0.00	19762	0.08	162185	0.62
Fungi_RefSeq_release	26167844	25804093	98.60	7835	0.03	1676	0.01	56906	0.22	297334	1.14
Coral	26167844	25959412	99.21	635	0.00	213	0.00	19005	0.07	188579	0.72
Bird	26167844	25891369	98.95	2572	0.01	318	0.00	21146	0.08	252439	0.96
Plant	26167844	25971780	99.26	964	0.00	219	0.00	19464	0.07	175417	0.67

%Hit_no_genomes: 75.55
