#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4380658	4182403	95.47	39394	0.90	10758	0.25	6741	0.15	141362	3.23
Ecoli	4380658	4379298	99.97	0	0.00	0	0.00	548	0.01	812	0.02
PhiX	4380658	4380658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4380658	4380643	100.00	0	0.00	0	0.00	4	0.00	11	0.00
Vectors	4380658	4371001	99.78	0	0.00	0	0.00	1055	0.02	8602	0.20
Bacteria_24k	4380658	3462378	79.04	251406	5.74	324605	7.41	29440	0.67	312829	7.14
Protists_1k	4380658	3911598	89.29	42488	0.97	19413	0.44	139966	3.20	267193	6.10
Viruses	4380658	4313340	98.47	262	0.01	990	0.02	5904	0.13	60162	1.37
Fungi_RefSeq_release	4380658	4239609	96.78	1593	0.04	317	0.01	15508	0.35	123631	2.82
Coral	4380658	4292768	98.00	142	0.00	36	0.00	7941	0.18	79771	1.82
Bird	4380658	4260386	97.26	564	0.01	69	0.00	6526	0.15	113113	2.58
Plant	4380658	4296988	98.09	292	0.01	46	0.00	7357	0.17	75975	1.73

%Hit_no_genomes: 74.82
