#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	25156679	24728862	98.30	16801	0.07	4030	0.02	41149	0.16	365837	1.45
Ecoli	25156679	25156673	100.00	0	0.00	0	0.00	1	0.00	5	0.00
PhiX	25156679	25156679	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	25156679	25156671	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	25156679	25102849	99.78	16	0.00	3	0.00	1973	0.01	51838	0.21
Bacteria_24k	25156679	24918905	99.06	4584	0.02	4476	0.02	21193	0.08	207521	0.82
Protists_1k	25156679	24554898	97.61	51115	0.20	94429	0.38	17780	0.07	438457	1.74
Viruses	25156679	24936617	99.13	481	0.00	255	0.00	22439	0.09	196887	0.78
Fungi_RefSeq_release	25156679	24763124	98.44	9536	0.04	2946	0.01	42843	0.17	338230	1.34
Coral	25156679	24923053	99.07	1665	0.01	552	0.00	27892	0.11	203517	0.81
Bird	25156679	24838550	98.73	10106	0.04	1392	0.01	52476	0.21	254155	1.01
Plant	25156679	24901316	98.98	2215	0.01	505	0.00	29170	0.12	223473	0.89

%Hit_no_genomes: 97.29
