pos	3pG>A
1	0.00447834301308516
2	0.00542878174457122
3	0.00538335366110106
4	0.00575195787797
5	0.00468257541647906
6	0.00437534909700242
7	0.0043626448534424
8	0.00385826422457759
9	0.00428340399492985
10	0.0040119898547383
11	0.00422216418560111
12	0.00343849393965443
13	0.003690036900369
14	0.00415212686072706
15	0.00398786302557434
16	0.00399332982271371
17	0.0043028511821975
18	0.00367126680820948
19	0.00426167567330082
20	0.00433146657332867
21	0.00422052228963334
22	0.00402815280421407
23	0.00421718502899315
24	0.00445077443475165
25	0.00432976937350888
