pos	5pC>T
1	0.00181851724955855
2	0.00633657530209254
3	0.0052321778940484
4	0.0038783880171184
5	0.00315905136892226
6	0.00397258913496872
7	0.0044375206533541
8	0.0038156085008208
9	0.00452147701582517
10	0.0046013755691175
11	0.00351126530953476
12	0.00308438887974996
13	0.00391117840020187
14	0.00383852324678685
15	0.00375971972998376
16	0.0037921715630721
17	0.0040751544269046
18	0.00446565386804431
19	0.00318910532666782
20	0.00359712230215827
21	0.00390743715538575
22	0.00404646912935648
23	0.0038039249589349
24	0.00331053709108333
25	0.00390933848721778
